status	loglr	df	p	cluster	p.adjust
Success	3.22166141326525	3	0.0919247113792859	chr11:clu_13920_NA	0.512939726531542
Success	0.111417721906491	2	0.894564991477408	chr11:clu_13921_NA	0.978058308345666
Success	0.649480971582761	2	0.522316803683507	chr11:clu_13922_NA	0.859001137224678
Success	0.121190092320603	2	0.885865547348808	chr11:clu_13923_NA	0.976882360248837
Success	0.704361484912241	2	0.494424170781645	chr11:clu_13924_NA	0.846590981628638
Success	0.463561120165082	2	0.629039566675752	chr11:clu_13925_NA	0.898662716126913
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13926_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13927_NA	NA
Success	1.09870819055095	2	0.333301367571866	chr11:clu_13928_NA	0.761110820417773
Success	0.428573696615381	1	0.354538206453242	chr11:clu_13929_NA	0.775898762642498
Success	0.285602247574872	2	0.751561491909666	chr11:clu_13930_NA	0.939737447085594
Success	0.883318222035996	3	0.622221989893241	chr11:clu_13931_NA	0.89566970083576
Success	3.62513951877327	3	0.0643342332976856	chr11:clu_13932_NA	0.457575511661634
Success	0.101398860562767	2	0.903572561541344	chr11:clu_13933_NA	0.980033050040106
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13934_NA	NA
Success	0.00553062056400222	1	0.916238982909992	chr11:clu_13935_NA	0.984064391035709
Success	4.34165065568618	2	0.0130150271343436	chr11:clu_13936_NA	0.248479000339079
Success	0.476735454272784	1	0.328837378241873	chr11:clu_13937_NA	0.758190618719171
Success	2.01178673669074	3	0.258929846159535	chr11:clu_13938_NA	0.709669469850604
Success	0.00123609290255899	1	0.960344657753161	chr11:clu_13939_NA	0.993413129458812
Success	4.91916112747685	3	0.0199916528324924	chr11:clu_13940_NA	0.302582947025547
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13941_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13942_NA	NA
Success	0.898636514811052	1	0.180042522226433	chr11:clu_13943_NA	0.636233229825193
Success	1.62988406522729	2	0.195952290494336	chr11:clu_13944_NA	0.653516442074116
Success	0.881114257758782	4	0.779385129101255	chr11:clu_13945_NA	0.948843951570017
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13946_NA	NA
Success	0.78599071044944	1	0.209919496556322	chr11:clu_13947_NA	0.666249331233408
Success	4.19107796889398	8	0.397057524621938	chr11:clu_13948_NA	0.799731035539962
Success	1.44012487737109	11	0.992215594289036	chr11:clu_13949_NA	1
Not enough valid samples	NA	NA	NA	chr11:clu_13950_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13951_NA	NA
Success	2.38580654286727	5	0.444383860692515	chr11:clu_13952_NA	0.822566213705128
Not enough valid samples	NA	NA	NA	chr11:clu_13953_NA	NA
Success	0.345931151303063	1	0.405531664014686	chr11:clu_13954_NA	0.802871067411508
Success	4.36448364122742	3	0.0331201338416544	chr11:clu_13955_NA	0.365365017643553
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_13956_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_13957_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13958_NA	NA
Success	1.12218572527765	2	0.325567415444545	chr11:clu_13959_NA	0.757339659928458
Success	2.85694881033714	4	0.221557660944156	chr11:clu_13960_NA	0.677528535238984
Success	0.0135538262443333	2	0.986537613273961	chr11:clu_13961_NA	0.999230878141266
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13962_NA	NA
Success	6.39582376711132	7	0.0773505408881383	chr11:clu_13963_NA	0.486975319141686
Success	1.48834828287579	1	0.0844715179406454	chr11:clu_13964_NA	0.498688187842342
Success	0.0135399923836133	1	0.869290338398733	chr11:clu_13965_NA	0.971637977629165
Success	11.8643353933635	9	0.00475152957072329	chr11:clu_13966_NA	0.146102093189116
Success	1.2118603026147	3	0.489234314538246	chr11:clu_13967_NA	0.844892016004664
Success	4.10538480719219	4	0.0841555017738128	chr11:clu_13968_NA	0.497975742160143
Not enough valid samples	NA	NA	NA	chr11:clu_13969_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_13970_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_13971_NA	NA
Success	1.9245385827362	6	0.697091725485776	chr11:clu_13972_NA	0.920879977103514
Success	0.784417038233187	2	0.456385679652802	chr11:clu_13973_NA	0.829620188559843
Success	1.22775651735697	1	0.117112899054761	chr11:clu_13974_NA	0.553071442525383
Success	0.959431486061561	1	0.165982059794263	chr11:clu_13975_NA	0.620898666103845
Success	0.775522282171323	3	0.670540353396667	chr11:clu_13976_NA	0.912309570315625
Success	4.3188082444276	5	0.12442110685219	chr11:clu_13977_NA	0.564077557655171
Success	0.0534020096376651	1	0.743812471313719	chr11:clu_13978_NA	0.937963323003327
Success	2.01508819842093	3	0.258224007071626	chr11:clu_13979_NA	0.709416192274271
Success	0.00123251917676725	1	0.960401976795364	chr11:clu_13980_NA	0.993441181934011
Success	0.225560651391305	1	0.501802946011518	chr11:clu_13981_NA	0.849596371869314
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13982_NA	NA
Success	2.40729073160627	1	0.0282199240132433	chr11:clu_13983_NA	0.345844722138692
Success	37.6918483388308	40	0.000601670579506091	chr11:clu_13984_NA	0.0402275481968554
Success	10.6012575911054	22	0.508254180028859	chr11:clu_13985_NA	0.85322794095966
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13986_NA	NA
Success	0.972421022846902	6	0.924700881492824	chr11:clu_13987_NA	0.985728631027771
Not enough valid samples	NA	NA	NA	chr11:clu_13988_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_13989_NA	NA
Success	17.9049174967868	19	0.0111375273878251	chr11:clu_13990_NA	0.229688937161873
Not enough valid samples	NA	NA	NA	chr11:clu_13991_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13992_NA	NA
Success	2.2158962824281	2	0.109055725701302	chr11:clu_13993_NA	0.540902052610202
Not enough valid samples	NA	NA	NA	chr11:clu_13994_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13995_NA	NA
Success	6.43968582436219	5	0.0245357943428171	chr11:clu_13996_NA	0.329693825668537
Success	1.66409211707628	2	0.189362498943625	chr11:clu_13997_NA	0.645768132153282
Success	4.04066524385826	1	0.00447235981207993	chr11:clu_13998_NA	0.141596030816525
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_13999_NA	NA
Success	3.34011727897769	5	0.245528278321201	chr11:clu_14000_NA	0.698323409605604
Success	0.116636770426879	1	0.629107099384688	chr11:clu_14001_NA	0.898662716126913
Success	1.56360644130042	2	0.209379592712432	chr11:clu_14002_NA	0.665977731799987
Success	0.599118968897528	2	0.549295369275523	chr11:clu_14003_NA	0.870085769360925
Success	1.70862824478172	2	0.18111406645849	chr11:clu_14004_NA	0.637301199207714
Success	3.34994830955793	7	0.460780792602352	chr11:clu_14005_NA	0.830941535588748
Success	1.44242772684095	3	0.409721008321499	chr11:clu_14006_NA	0.805749540786496
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14007_NA	NA
Success	3.67138956881945	3	0.0617387595656409	chr11:clu_14008_NA	0.451971378539879
Success	3.8955149725075	8	0.454144775326036	chr11:clu_14009_NA	0.827650547609416
Success	0.0828778609866276	3	0.982918418171487	chr11:clu_14010_NA	0.998237550767149
Success	0.331657708040083	1	0.41539191108535	chr11:clu_14011_NA	0.809607753058553
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14012_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14013_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14014_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14015_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14016_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14017_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14018_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14019_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14020_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14021_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14022_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14023_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14024_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14025_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14026_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14027_NA	NA
Success	10.6827209090687	9	0.0111230042401926	chr11:clu_14028_NA	0.229688937161873
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14029_NA	NA
Success	1.00297578264872	8	0.980828845033001	chr11:clu_14030_NA	0.99789241249737
Success	3.61664056172594	7	0.405001729333512	chr11:clu_14031_NA	0.802710351416883
Success	0.564678138131967	2	0.568543109658902	chr11:clu_14032_NA	0.876816832631469
Success	0.113992879269063	2	0.89226430943386	chr11:clu_14033_NA	0.977911456614474
Success	0.00466827793025004	2	0.995342601543115	chr11:clu_14034_NA	1
Success	1.8005525425724	1	0.0577411764314586	chr11:clu_14035_NA	0.44213128461658
Success	0.0627832629745342	1	0.723073848127237	chr11:clu_14036_NA	0.930830596569697
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14037_NA	NA
Success	4.4673331216718	5	0.111698649809035	chr11:clu_14038_NA	0.5456766418083
Success	21.7145627705977	7	2.75592813364976e-07	chr11:clu_14039_NA	9.06562559564087e-05
Success	0.553030578582366	5	0.953565771363705	chr11:clu_14040_NA	0.991637652769671
Success	1.80818661685032	1	0.0572134694658625	chr11:clu_14041_NA	0.440601908136953
Success	21.8981512867058	24	0.00805657380138307	chr11:clu_14042_NA	0.193587286483927
Success	1.37495955803752	4	0.600508099941799	chr11:clu_14043_NA	0.888771232968413
Success	3.35039418110409	6	0.349406427166799	chr11:clu_14044_NA	0.772012655941151
Success	0.942392552909951	3	0.596660756118272	chr11:clu_14045_NA	0.887217429025702
Success	0.780795000480936	2	0.458041723129596	chr11:clu_14046_NA	0.829853016616575
Success	0.542504947709247	1	0.297579505464016	chr11:clu_14047_NA	0.738564667606505
Success	0.0265905042792838	2	0.973759910408482	chr11:clu_14048_NA	0.996622606935199
Success	0.993572484602048	1	0.158639718318574	chr11:clu_14049_NA	0.613565314902709
Success	2.13168984658481	1	0.0389423713371602	chr11:clu_14050_NA	0.38713198747871
Success	4.95493220930121	5	0.0778298567398949	chr11:clu_14051_NA	0.487910342522639
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14052_NA	NA
Success	0.445915220733696	2	0.640238048672876	chr11:clu_14053_NA	0.902670686803685
Success	0.704055103029539	1	0.235370363248027	chr11:clu_14054_NA	0.690007237962673
Success	0.0152318372665832	1	0.861442306740134	chr11:clu_14055_NA	0.969300708839948
Success	1.83330652174219	1	0.0555128842884493	chr11:clu_14056_NA	0.435406849944812
Success	0.199123716540214	1	0.527995746076794	chr11:clu_14057_NA	0.861192149676258
Success	1.18796995157209	2	0.304839475252575	chr11:clu_14058_NA	0.742682161045286
Success	1.07904673661275	1	0.141820559966914	chr11:clu_14059_NA	0.588910196344951
Success	1.84314490300085	3	0.297392457777217	chr11:clu_14060_NA	0.738564667606505
Success	0.960025971718096	2	0.382882941718152	chr11:clu_14061_NA	0.790498314791803
Success	0.416329868019915	2	0.659462698946707	chr11:clu_14062_NA	0.907919081749903
Success	1.97497186941087	2	0.138765215735321	chr11:clu_14063_NA	0.58321499308506
Success	0.0942793589281337	2	0.910028502140577	chr11:clu_14064_NA	0.982422223685284
Success	5.10801087558042	3	0.0168163653991102	chr11:clu_14065_NA	0.283343046340708
Success	0.79868310762896	1	0.206276856124958	chr11:clu_14066_NA	0.663002926347338
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14067_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14068_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14069_NA	NA
Success	0.0157937172955371	1	0.858936168929872	chr11:clu_14070_NA	0.968987457627084
Success	8.24867329504241	4	0.0024195028800853	chr11:clu_14071_NA	0.100112638038246
Success	0.000344365288498238	1	0.979062978741736	chr11:clu_14072_NA	0.99789241249737
Success	1.0140584778128	6	0.917094598926732	chr11:clu_14073_NA	0.984300526336743
Success	1.95058988255306	4	0.41954488096022	chr11:clu_14074_NA	0.811182774847304
Success	0.223494210527349	1	0.503768585590289	chr11:clu_14075_NA	0.850500021493081
Success	12.0915239277345	4	7.34020322529039e-05	chr11:clu_14076_NA	0.00873609565832551
Success	3.72761057455273	7	0.3830675824092	chr11:clu_14077_NA	0.790552233868766
Success	0.042112551056249	1	0.77165129242206	chr11:clu_14078_NA	0.946063408305171
Success	0.295820936841842	1	0.441784917763293	chr11:clu_14079_NA	0.82201059786335
Success	1.64344208228084	1	0.0698354299750517	chr11:clu_14080_NA	0.471767994227162
Success	1.125741108326	3	0.521879289112501	chr11:clu_14081_NA	0.858791921632124
Success	3.00699894870195	12	0.915374786697078	chr11:clu_14082_NA	0.983885542120468
Success	2.806064767447	3	0.132083746185786	chr11:clu_14083_NA	0.573432074802882
Success	0.515491339388916	3	0.793755646213125	chr11:clu_14084_NA	0.952631237532444
Success	4.64314286708213	14	0.812285439463825	chr11:clu_14085_NA	0.957264175562803
Not enough valid samples	NA	NA	NA	chr11:clu_14086_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14087_NA	NA
Success	0.689229924722099	5	0.926654953041729	chr11:clu_14088_NA	0.985728631027771
Success	1.89544374657629	1	0.0515323180892905	chr11:clu_14089_NA	0.423154169632354
Not enough valid samples	NA	NA	NA	chr11:clu_14090_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14091_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14092_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14093_NA	NA
Success	0.227385703403684	2	0.796613466502127	chr11:clu_14094_NA	0.95333682346887
Success	0.185540151661094	1	0.542415998387319	chr11:clu_14095_NA	0.867040629419057
Success	2.00468130510069	4	0.404740241114177	chr11:clu_14096_NA	0.802710351416883
Success	0.489976952589871	2	0.612640513798889	chr11:clu_14097_NA	0.891927435605092
Success	1.5381599732834	2	0.214775931518699	chr11:clu_14098_NA	0.671567960766115
Success	0.598800848095131	1	0.273801549363553	chr11:clu_14099_NA	0.72105215311524
Success	0.00263409476821863	1	0.942138516157725	chr11:clu_14100_NA	0.989516171424277
Success	1.6596271972648	3	0.344971769709628	chr11:clu_14101_NA	0.769043036352663
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14102_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14103_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14104_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14105_NA	NA
Success	4.78468847822478	7	0.214317605268105	chr11:clu_14106_NA	0.671150955539137
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14107_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr11:clu_14108_NA	NA
Success	0.00399448541634229	1	0.928779088726499	chr11:clu_14109_NA	0.986445438578658
Success	0.0255550371298341	1	0.821142798287749	chr11:clu_14110_NA	0.958789415026992
Success	0.168362788568515	1	0.561725406417614	chr11:clu_14111_NA	0.875197918594426
Success	2.2314340047742	2	0.107374344359892	chr11:clu_14112_NA	0.537566810426882
Success	0.520540352364549	1	0.307570261738646	chr11:clu_14113_NA	0.74459256401919
Success	0.28921458605943	1	0.44692869480599	chr11:clu_14114_NA	0.82321067336598
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14115_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14116_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14117_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14118_NA	NA
Success	0.221065038224936	1	0.506096145943283	chr11:clu_14119_NA	0.851950911369962
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14120_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14121_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14122_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14123_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14124_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14125_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14126_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14127_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14128_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14129_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14130_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14131_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14132_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14133_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14134_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14135_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14136_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14137_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14138_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14139_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14140_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14141_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14142_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14143_NA	NA
Success	14.7483765241568	27	0.337232987702237	chr11:clu_14144_NA	0.763474131484178
Not enough valid samples	NA	NA	NA	chr11:clu_14145_NA	NA
Success	12.9909229502739	18	0.100173730086199	chr11:clu_14146_NA	0.525888102646907
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14147_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14148_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14149_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14150_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14151_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14152_NA	NA
Not enough valid samples	NA	NA	NA	chr11:clu_14153_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14154_NA	NA
Success	4.12543653961137	6	0.22029386664194	chr11:clu_14155_NA	0.676610890961113
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14156_NA	NA
Success	12.4679392451878	13	0.0235355633779376	chr11:clu_14157_NA	0.326254680706809
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14158_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14159_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14160_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14161_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14162_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14163_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14164_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14165_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14166_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14167_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14168_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14169_NA	NA
Success	13.531330815651	14	0.0188956144954464	chr11:clu_14170_NA	0.295423592598722
Success	1.19401454277863	2	0.303002403009852	chr11:clu_14171_NA	0.741721620896233
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14172_NA	NA
Success	4.21926795016492	1	0.00367351889471283	chr11:clu_14173_NA	0.124964223414249
Success	2.30753894511395	5	0.464635575602752	chr11:clu_14174_NA	0.832927002467766
Success	2.08504425752841	2	0.124301618761617	chr11:clu_14175_NA	0.563959503296922
Success	0.0501057219199339	1	0.7515760405939	chr11:clu_14176_NA	0.939737447085594
Success	1.28033429405395	1	0.109552243951409	chr11:clu_14177_NA	0.54163072271604
Success	1.16450044322755	3	0.506987885013121	chr11:clu_14178_NA	0.852266636598006
Success	1.31289530129735	1	0.105140124141243	chr11:clu_14179_NA	0.53403529831633
Success	0.508567494962051	2	0.601356408178175	chr11:clu_14180_NA	0.889020786265538
Success	0.220426356308963	3	0.931679801419507	chr11:clu_14181_NA	0.987231254596531
Success	0.447526650617675	2	0.639207180757138	chr11:clu_14182_NA	0.902297286971766
Success	0.0438031092526217	6	0.99998644462171	chr11:clu_14183_NA	1
Success	0.463968978633602	2	0.62878305987424	chr11:clu_14184_NA	0.898565271754234
Success	0.353096064839519	2	0.702509703653656	chr11:clu_14185_NA	0.922996233641691
Success	0.981927397950017	1	0.161101654310866	chr11:clu_14186_NA	0.616426062635379
Success	1.19171654935707	2	0.303699501195441	chr11:clu_14187_NA	0.741830449325243
Success	0.412334281971312	1	0.363818713830427	chr11:clu_14188_NA	0.781674667080272
Success	1.622748383013	4	0.517613934956917	chr11:clu_14189_NA	0.857553056016155
Success	4.88113351320862	4	0.0446284381924219	chr11:clu_14190_NA	0.405091742367472
Success	4.23603189152618	5	0.132066945297273	chr11:clu_14191_NA	0.573432074802882
Success	21.1212767832626	3	3.56368826332114e-09	chr11:clu_14192_NA	2.66426194140793e-06
Success	1.23434828581713	2	0.291024365284101	chr11:clu_14193_NA	0.734369936792
Success	3.12950458664	4	0.180622304814149	chr11:clu_14194_NA	0.636482446425954
Success	0.24300269545472	1	0.485714639940113	chr11:clu_14195_NA	0.843833877516012
Success	0.306243970816467	1	0.433852591055033	chr11:clu_14196_NA	0.817855643710906
Success	0.0395256449125725	1	0.778587213507976	chr11:clu_14197_NA	0.948578755123883
Not enough valid samples	NA	NA	NA	chr11:clu_14198_NA	NA
Success	0.010806591225105	1	0.883120792131586	chr11:clu_14199_NA	0.976246808540036
Success	0.0213894832777441	2	0.978837649420267	chr11:clu_14200_NA	0.99789241249737
Success	0.218883969642775	4	0.979269583131177	chr11:clu_14201_NA	0.99789241249737
Success	0.0449551210071633	1	0.764291295321766	chr11:clu_14202_NA	0.943886550518453
Success	0.260763320227852	2	0.77046325110386	chr11:clu_14203_NA	0.946033242001796
Success	3.17465096730348	4	0.174536705432505	chr11:clu_14204_NA	0.630128434979963
Success	1.20370745245162	2	0.30007961612497	chr11:clu_14205_NA	0.739421134623384
Success	2.04687882048438	3	0.251516354993022	chr11:clu_14206_NA	0.703839259676348
Success	0.154690177286056	1	0.578060673634749	chr11:clu_14207_NA	0.88016908371808
Success	2.01305406402389	3	0.258658689575429	chr11:clu_14208_NA	0.709518824550851
Success	2.90834454965761	10	0.83042184087901	chr11:clu_14209_NA	0.960955311023129
Success	0.426206568398811	2	0.652981442857088	chr11:clu_14210_NA	0.905994723606143
Success	1.26952549066891	3	0.468275016418464	chr11:clu_14211_NA	0.833640728662968
Success	0.00798045395276858	1	0.89946557531637	chr11:clu_14212_NA	0.978986867618436
Success	0.559283363405484	2	0.571618559879483	chr11:clu_14213_NA	0.877760831259247
Success	0.57210550844178	1	0.284764273710441	chr11:clu_14214_NA	0.728142552513206
Success	1.36428224323777	2	0.255564042993794	chr11:clu_14215_NA	0.707084158336807
Success	0.0207038253561649	1	0.838753077623181	chr11:clu_14216_NA	0.96276022361695
Success	3.32118662651305	3	0.0842136271374497	chr11:clu_14217_NA	0.497975742160143
Success	1.34483621521599	3	0.441985210653874	chr11:clu_14218_NA	0.82201059786335
Success	0.142124772688476	3	0.962962976496204	chr11:clu_14219_NA	0.993800897266581
Success	0.249616949563915	2	0.779099160194079	chr11:clu_14220_NA	0.948815922201482
Success	0.474502785867159	1	0.329972549685392	chr11:clu_14221_NA	0.758963863237992
Success	0.0541023706218766	2	0.947335122252123	chr11:clu_14222_NA	0.990875091440478
Success	2.07530569188748	7	0.762275750545652	chr11:clu_14223_NA	0.943416261492127
Success	0.0512857426932243	1	0.748765304860902	chr11:clu_14224_NA	0.939472793573526
Success	4.42879849353767	6	0.181746527930766	chr11:clu_14225_NA	0.637957447495584
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14226_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14227_NA	NA
Success	0.295362452314762	1	0.442138939429039	chr11:clu_14228_NA	0.82201059786335
Success	0.491541960978793	4	0.912350079927556	chr11:clu_14229_NA	0.983093070896764
Success	1.81483072296285	1	0.0567583613102486	chr11:clu_14230_NA	0.439720690301798
Success	5.99027210057557e-06	1	0.997238293849172	chr11:clu_14231_NA	1
Success	0.478098827074017	1	0.328146738968936	chr11:clu_14232_NA	0.758172309636532
Success	5.44670268752998	7	0.143336684944039	chr11:clu_14233_NA	0.591304270282687
Success	2.37554404742343	2	0.0929638986805382	chr11:clu_14234_NA	0.514969310436298
Success	4.78865820307055	8	0.29595402062965	chr11:clu_14235_NA	0.737966329370907
Success	2.11376836633417	3	0.237919356152231	chr11:clu_14236_NA	0.692972694514938
Success	0.759603487495042	4	0.823233833753819	chr11:clu_14237_NA	0.958967808272401
<=1 sample with coverage>min_coverage	NA	NA	NA	chr11:clu_14238_NA	NA
Success	0.0447201787592348	2	0.956265027665392	chr11:clu_14239_NA	0.992049336831525
Success	1.78066644377668	2	0.168525796866609	chr11:clu_14240_NA	0.623162779668064
Success	0.467520970889822	1	0.333556197698624	chr11:clu_14241_NA	0.76122735696519
Success	2.60211983268289	1	0.0225318675261885	chr11:clu_14242_NA	0.318922323501736
Success	0.0127559462807767	2	0.987325065973477	chr11:clu_14243_NA	0.999428289230525
Success	0.801104333275362	6	0.952418485585038	chr11:clu_14244_NA	0.991637652769671
Success	0.939398894266418	2	0.390862714576602	chr11:clu_14245_NA	0.795420217577161
Success	0.698331013915777	3	0.706317356719953	chr11:clu_14246_NA	0.92480655472708
Success	4.45306405654759	1	0.00284215242175632	chr11:clu_14247_NA	0.109764098180315
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr11:clu_14248_NA	NA
Success	0.312352726415611	2	0.731723384537293	chr11:clu_14249_NA	0.935180401719501
Success	3.45225888097775	6	0.329767741113643	chr11:clu_14250_NA	0.758793357857672
Success	0.533422008315938	3	0.7850834887336	chr11:clu_14251_NA	0.949739679387018
Success	0.0965730174132204	1	0.660310997737844	chr11:clu_14252_NA	0.908318118894074
Success	0.294928711185207	2	0.744584666132291	chr11:clu_14253_NA	0.93828963348229
Success	0.806422099263273	5	0.899691751362241	chr11:clu_14254_NA	0.979073380327315
