status	loglr	df	p	cluster	p.adjust
Not enough valid samples	NA	NA	NA	chr12:clu_32294_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32295_NA	NA
Success	8.78191968821227	2	0.000153483162391786	chr12:clu_32296_NA	0.00039464866093611
Not enough valid samples	NA	NA	NA	chr12:clu_32297_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32298_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32299_NA	NA
Success	25.7210017975081	2	6.75321925880048e-12	chr12:clu_32300_NA	1.12500613005936e-10
Not enough valid samples	NA	NA	NA	chr12:clu_32301_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32302_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32303_NA	NA
Success	41.1163153489688	10	1.83027148113897e-13	chr12:clu_32304_NA	4.54354612768699e-12
Not enough valid samples	NA	NA	NA	chr12:clu_32305_NA	NA
Success	26.6470427911986	7	3.24308596305676e-09	chr12:clu_32306_NA	2.84756802767154e-08
Not enough valid samples	NA	NA	NA	chr12:clu_32307_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32308_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32309_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32310_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32311_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32312_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32313_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32314_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32315_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32316_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32317_NA	NA
Success	1.01694307635501	1	0.153826836523652	chr12:clu_32318_NA	0.177786525570886
Not enough valid samples	NA	NA	NA	chr12:clu_32319_NA	NA
Success	1.68987151342935	4	0.496397587586704	chr12:clu_32320_NA	0.50963216546207
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32321_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32322_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32323_NA	NA
Success	44.4625440004754	10	8.74707570169184e-15	chr12:clu_32324_NA	2.85248271268272e-13
Not enough valid samples	NA	NA	NA	chr12:clu_32325_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32326_NA	NA
Success	11.4088827613375	4	0.00013769489951661	chr12:clu_32327_NA	0.000358538206976441
Success	19.3141915039628	9	1.34405703828296e-05	chr12:clu_32328_NA	4.56235992925893e-05
Success	6.7944801773192	3	0.0035215524747927	chr12:clu_32329_NA	0.00634813258459572
Success	8.20512791221097	3	0.000934202193522597	chr12:clu_32330_NA	0.00195454826828976
Not enough valid samples	NA	NA	NA	chr12:clu_32331_NA	NA
Success	12.9652916896587	3	9.86196976625468e-06	chr12:clu_32332_NA	3.48202787891633e-05
Success	12.3894490932609	4	5.57305505500042e-05	chr12:clu_32333_NA	0.000161059104148353
Success	12.4172210467967	2	4.04826952150245e-06	chr12:clu_32334_NA	1.58303459718044e-05
Success	13.3630405667336	3	6.71947968339514e-06	chr12:clu_32335_NA	2.48206485692809e-05
Success	10.9350962991211	6	0.00127822718690758	chr12:clu_32336_NA	0.00258408618650252
Not enough valid samples	NA	NA	NA	chr12:clu_32337_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32338_NA	NA
Success	43.5611666269092	14	1.32285148192664e-12	chr12:clu_32339_NA	2.6844316811772e-11
Success	70.5501824370385	13	1.26668542234444e-23	chr12:clu_32340_NA	2.83400820758709e-21
Not enough valid samples	NA	NA	NA	chr12:clu_32341_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32342_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32343_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32344_NA	NA
Success	7.68560444247737	2	0.000459393028764431	chr12:clu_32345_NA	0.00104606033935044
Not enough valid samples	NA	NA	NA	chr12:clu_32346_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32347_NA	NA
Success	44.8371214493727	14	4.37259711511385e-13	chr12:clu_32348_NA	9.94667361771394e-12
Success	22.5020315216725	3	9.23432357882578e-10	chr12:clu_32349_NA	9.25789388858455e-09
Not enough valid samples	NA	NA	NA	chr12:clu_32350_NA	NA
Success	6.68013015038673	5	0.0202267711450831	chr12:clu_32351_NA	0.0299571124509254
Not enough valid samples	NA	NA	NA	chr12:clu_32352_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32353_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32354_NA	NA
Success	20.3428057108779	7	9.30240835411957e-07	chr12:clu_32355_NA	4.32049869601378e-06
Not enough valid samples	NA	NA	NA	chr12:clu_32356_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32357_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32358_NA	NA
Success	24.6025650329211	10	3.73538826022419e-07	chr12:clu_32359_NA	1.91871512640112e-06
Success	11.7430231506876	2	7.94455991709211e-06	chr12:clu_32360_NA	2.87923101362729e-05
Not enough valid samples	NA	NA	NA	chr12:clu_32361_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32362_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32363_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32364_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32365_NA	NA
Success	8.22447352655695	4	0.00247228264198322	chr12:clu_32366_NA	0.00464917498638722
Success	4.46514978108485	3	0.0302320901972607	chr12:clu_32367_NA	0.0427379184385014
Not enough valid samples	NA	NA	NA	chr12:clu_32368_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32369_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32370_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32371_NA	NA
Success	11.8427560905716	3	2.90557738156782e-05	chr12:clu_32372_NA	9.07661087764399e-05
Not enough valid samples	NA	NA	NA	chr12:clu_32373_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32374_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32375_NA	NA
Success	1.34902881137236	1	0.100470582177859	chr12:clu_32376_NA	0.122427958634516
Success	12.2110317784795	4	6.57283934836897e-05	chr12:clu_32377_NA	0.000186374664994338
Not enough valid samples	NA	NA	NA	chr12:clu_32378_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32379_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32380_NA	NA
Success	0.507690841695528	1	0.313616997270772	chr12:clu_32381_NA	0.33416809903309
Not enough valid samples	NA	NA	NA	chr12:clu_32382_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32383_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32384_NA	NA
Success	3.95466807838735	1	0.00491803136264206	chr12:clu_32385_NA	0.00854815658714706
Not enough valid samples	NA	NA	NA	chr12:clu_32386_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32387_NA	NA
Success	1.5221851298025	1	0.0810175322162552	chr12:clu_32388_NA	0.101588030783365
Not enough valid samples	NA	NA	NA	chr12:clu_32389_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32390_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32391_NA	NA
Success	14.4757492963804	3	2.29260156881527e-06	chr12:clu_32392_NA	9.57281661441291e-06
Not enough valid samples	NA	NA	NA	chr12:clu_32393_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32394_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32395_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32396_NA	NA
Success	1.65949782817415	3	0.345007541736743	chr12:clu_32397_NA	0.364054574517495
Not enough valid samples	NA	NA	NA	chr12:clu_32398_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32399_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32400_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32401_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32402_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32403_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32404_NA	NA
Success	6.78239098628268	2	0.00113356132597441	chr12:clu_32405_NA	0.00232076215324089
Not enough valid samples	NA	NA	NA	chr12:clu_32406_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32407_NA	NA
Success	29.674560240856	8	6.25314490468962e-10	chr12:clu_32408_NA	6.55541733039081e-09
Not enough valid samples	NA	NA	NA	chr12:clu_32409_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32410_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32411_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32412_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32413_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32414_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32415_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32416_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32417_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32418_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32419_NA	NA
Success	0.646279197527093	1	0.255577005854648	chr12:clu_32420_NA	0.278108944067039
Success	4.28684207101605	2	0.0137482728864646	chr12:clu_32421_NA	0.0212766590726085
Not enough valid samples	NA	NA	NA	chr12:clu_32422_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32423_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32424_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32425_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32426_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32427_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32428_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32429_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32430_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32431_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32432_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32433_NA	NA
Success	13.80412547795	9	0.00110871249173084	chr12:clu_32434_NA	0.00227390267943173
Success	5.54192979795516	3	0.011280950872627	chr12:clu_32435_NA	0.0178377891101881
Success	7.52458080005954	1	0.000104746774967767	chr12:clu_32436_NA	0.000281496008446903
Success	9.65684288349939	3	0.000235457897905262	chr12:clu_32437_NA	0.00057764405179361
Success	17.238322764294	3	1.57138861475793e-07	chr12:clu_32438_NA	8.93343924105711e-07
Not enough valid samples	NA	NA	NA	chr12:clu_32439_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32440_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32441_NA	NA
Success	4.8207293936166	3	0.0218731317006052	chr12:clu_32442_NA	0.0320916081022824
Not enough valid samples	NA	NA	NA	chr12:clu_32443_NA	NA
Success	2.14277814972903	1	0.0384375022074949	chr12:clu_32444_NA	0.052849696734148
Success	8.22025868932747	3	0.000920933280830306	chr12:clu_32445_NA	0.0019302141276741
Not enough valid samples	NA	NA	NA	chr12:clu_32446_NA	NA
Success	15.940725179923	2	1.19407338079634e-07	chr12:clu_32447_NA	6.97233135301461e-07
Not enough valid samples	NA	NA	NA	chr12:clu_32448_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32449_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32450_NA	NA
Success	18.4826192063865	4	1.83125072543982e-07	chr12:clu_32451_NA	1.02234227960041e-06
Not enough valid samples	NA	NA	NA	chr12:clu_32452_NA	NA
Success	14.9946033344231	2	3.07557635598319e-07	chr12:clu_32453_NA	1.61260196060525e-06
Not enough valid samples	NA	NA	NA	chr12:clu_32454_NA	NA
Success	4.33683837189765	1	0.00322839184857333	chr12:clu_32455_NA	0.00587902595544339
Success	5.18360156979992	2	0.00560777321398091	chr12:clu_32456_NA	0.00959417206050843
Not enough valid samples	NA	NA	NA	chr12:clu_32457_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32458_NA	NA
Success	4.20566341268994	2	0.014910890712961	chr12:clu_32459_NA	0.0228795896650392
Success	2.70600138950793	1	0.0199987587356819	chr12:clu_32460_NA	0.0296597335892812
Not enough valid samples	NA	NA	NA	chr12:clu_32461_NA	NA
Success	5.20848360189473	2	0.00546996204190646	chr12:clu_32462_NA	0.00938564984862602
Not enough valid samples	NA	NA	NA	chr12:clu_32463_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32464_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32465_NA	NA
Success	12.6904353644168	2	3.08044847005808e-06	chr12:clu_32466_NA	1.24364839443299e-05
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32467_NA	NA
Success	0.476654862619085	1	0.328878263682672	chr12:clu_32468_NA	0.348726576914706
Success	9.91086950362933	2	4.9632261429348e-05	chr12:clu_32469_NA	0.000145432728906453
Success	0.791629486486542	1	0.208291888602708	chr12:clu_32470_NA	0.232011540903256
Success	8.86222583237213	3	0.000501317286379048	chr12:clu_32471_NA	0.00113049030833754
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32472_NA	NA
Success	7.53236878940669	2	0.000535468341463525	chr12:clu_32473_NA	0.00119772246714348
Success	6.95775754622082	3	0.00302243602109881	chr12:clu_32474_NA	0.00554740983104065
Success	1.01030150802904	1	0.155177506456	chr12:clu_32475_NA	0.179146986565954
Success	8.85433346970149	3	0.000505086370332458	chr12:clu_32476_NA	0.00113768339437061
Success	7.57758364015308	1	9.90269268043246e-05	chr12:clu_32477_NA	0.000267711980921756
Success	8.31262227693014	2	0.000245399692945239	chr12:clu_32478_NA	0.000599259404919466
Success	11.0407675634578	3	6.27319071767238e-05	chr12:clu_32479_NA	0.000178750033749572
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32480_NA	NA
Success	2.77971715924559	3	0.135126688881816	chr12:clu_32481_NA	0.158533354239445
Success	8.81309851988863	1	2.68859177280311e-05	chr12:clu_32482_NA	8.47225166416385e-05
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32483_NA	NA
Success	5.22667486349928	5	0.0633627955428028	chr12:clu_32484_NA	0.0817591919418192
Not enough valid samples	NA	NA	NA	chr12:clu_32485_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32486_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32487_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32488_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32489_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32490_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32491_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32492_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32493_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32494_NA	NA
Success	46.4976082211749	11	4.30605564076044e-15	chr12:clu_32495_NA	1.50117422979173e-13
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32496_NA	NA
Success	35.9987703344723	10	1.82154688521812e-11	chr12:clu_32497_NA	2.74240555334159e-10
Success	4.04137107303472	1	0.00446887734200311	chr12:clu_32498_NA	0.00785241147429217
Not enough valid samples	NA	NA	NA	chr12:clu_32499_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32500_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32501_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32502_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32503_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32504_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32505_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32506_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32507_NA	NA
Success	10.5563137198304	4	0.000300794939407747	chr12:clu_32508_NA	0.000717386392393999
Not enough valid samples	NA	NA	NA	chr12:clu_32509_NA	NA
Success	6.33967911297566	4	0.0129535682418036	chr12:clu_32510_NA	0.0201953178683848
Not enough valid samples	NA	NA	NA	chr12:clu_32511_NA	NA
Success	2.03942033765838	2	0.130104105475044	chr12:clu_32512_NA	0.153561940852848
Not enough valid samples	NA	NA	NA	chr12:clu_32513_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32514_NA	NA
Success	46.1223582322427	7	4.27734996446337e-17	chr12:clu_32515_NA	2.21707215899971e-15
Not enough valid samples	NA	NA	NA	chr12:clu_32516_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32517_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32518_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32519_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32520_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32521_NA	NA
Success	5.80656321779861	5	0.040491103357943	chr12:clu_32522_NA	0.0553418072882495
Success	0.650071921115728	1	0.25418695084037	chr12:clu_32523_NA	0.276715592270482
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32524_NA	NA
Success	16.0923139394247	2	1.02611693453255e-07	chr12:clu_32525_NA	6.0942932855722e-07
Success	8.58242080811823	1	3.42721100925931e-05	chr12:clu_32526_NA	0.000105020725708492
Success	7.03015531796927	2	0.000884794345462055	chr12:clu_32527_NA	0.00186352955863225
Success	5.08625314371307	1	0.00142550368048511	chr12:clu_32528_NA	0.00285601649881821
Not enough valid samples	NA	NA	NA	chr12:clu_32529_NA	NA
Success	0.808597936106935	2	0.4454822231068	chr12:clu_32530_NA	0.460866157062493
Not enough valid samples	NA	NA	NA	chr12:clu_32531_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32532_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32533_NA	NA
Success	30.9940225707858	9	5.5395533318389e-10	chr12:clu_32534_NA	5.89828946628028e-09
Success	7.49754448233151	3	0.00182085059742003	chr12:clu_32535_NA	0.00354405179048552
Success	6.40914074733405	4	0.0121986953281846	chr12:clu_32536_NA	0.0191484848957072
Not enough valid samples	NA	NA	NA	chr12:clu_32537_NA	NA
Success	9.9976246358051	5	0.00125229851968044	chr12:clu_32538_NA	0.00253630988144285
Success	5.82688076788645	2	0.00294725583233526	chr12:clu_32539_NA	0.00542603654792082
Not enough valid samples	NA	NA	NA	chr12:clu_32540_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32541_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32542_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32543_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32544_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32545_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32546_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32547_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32548_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32549_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32550_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32551_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32552_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32553_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32554_NA	NA
Success	11.2809946821233	2	1.26103244073201e-05	chr12:clu_32555_NA	4.31868792674644e-05
Not enough valid samples	NA	NA	NA	chr12:clu_32556_NA	NA
Success	1.88630504731924	1	0.0520982763710407	chr12:clu_32557_NA	0.0689558959755987
Not enough valid samples	NA	NA	NA	chr12:clu_32558_NA	NA
Success	13.2287929059353	3	7.64882850789492e-06	chr12:clu_32559_NA	2.78289509833353e-05
Success	0.18947617604767	1	0.538164453696226	chr12:clu_32560_NA	0.55037069484932
Success	3.92684790497242	2	0.0197056889651072	chr12:clu_32561_NA	0.0292712036690705
Success	2.81128684783062	2	0.0601275675561969	chr12:clu_32562_NA	0.0781264983132971
Not enough valid samples	NA	NA	NA	chr12:clu_32563_NA	NA
Success	26.433620618237	7	3.9377626401589e-09	chr12:clu_32564_NA	3.39346439126322e-08
Success	21.6649019631368	5	3.16781469358489e-08	chr12:clu_32565_NA	2.17019863213616e-07
Success	0.616347145965271	1	0.266883701628552	chr12:clu_32566_NA	0.289077670442742
Not enough valid samples	NA	NA	NA	chr12:clu_32567_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32568_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32569_NA	NA
Success	1.35509857654256	1	0.0997086680806546	chr12:clu_32570_NA	0.121684092268561
Success	16.0242560450636	2	1.09838355753983e-07	chr12:clu_32571_NA	6.47346761571076e-07
Success	8.18442249435566	4	0.00256213687332135	chr12:clu_32572_NA	0.00479671319097075
Not enough valid samples	NA	NA	NA	chr12:clu_32573_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32574_NA	NA
Success	1.308097626224	1	0.105777796368021	chr12:clu_32575_NA	0.1280212647771
Success	10.8104575981265	5	0.000617986343347553	chr12:clu_32576_NA	0.00135873972119269
Success	11.0670837926482	6	0.00114491577542751	chr12:clu_32577_NA	0.00234128810932262
Success	6.51784786179496	5	0.0230465469729954	chr12:clu_32578_NA	0.0336428574287822
Not enough valid samples	NA	NA	NA	chr12:clu_32579_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32580_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32581_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32582_NA	NA
Success	6.46449166016572	1	0.000323533453914082	chr12:clu_32583_NA	0.000766343312507559
Not enough valid samples	NA	NA	NA	chr12:clu_32584_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32585_NA	NA
Success	1.08931808902821	1	0.13993841979705	chr12:clu_32586_NA	0.163563785869122
Success	1.18428655682168	1	0.123800162943789	chr12:clu_32587_NA	0.147004896206347
Not enough valid samples	NA	NA	NA	chr12:clu_32588_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32589_NA	NA
Success	11.5793944396055	3	3.74194196735366e-05	chr12:clu_32590_NA	0.000113270807112478
Not enough valid samples	NA	NA	NA	chr12:clu_32591_NA	NA
Success	22.3595120552164	2	1.94709569415779e-10	chr12:clu_32592_NA	2.30972593249926e-09
Not enough valid samples	NA	NA	NA	chr12:clu_32593_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32594_NA	NA
Success	4.82969314552065	4	0.0465732573008793	chr12:clu_32595_NA	0.0625375919465959
Success	33.5750750774505	6	1.56815712034989e-12	chr12:clu_32596_NA	3.10730685002066e-11
Success	8.06793176560541	2	0.000313430859646972	chr12:clu_32597_NA	0.00074450886228467
Success	12.2930679991778	3	1.88437761364828e-05	chr12:clu_32598_NA	6.16556355446748e-05
Success	46.9196586466878	6	4.82211629464108e-18	chr12:clu_32599_NA	3.15910283484072e-16
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32600_NA	NA
Success	17.4239300627141	4	4.99189678497784e-07	chr12:clu_32601_NA	2.49242304165207e-06
Success	0.917813030107663	1	0.175464466146791	chr12:clu_32602_NA	0.199506879327406
Not enough valid samples	NA	NA	NA	chr12:clu_32603_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32604_NA	NA
Success	20.7264332882824	4	2.16577247410727e-08	chr12:clu_32605_NA	1.541684594436e-07
Not enough valid samples	NA	NA	NA	chr12:clu_32606_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32607_NA	NA
Success	10.1589850068566	2	3.87265554133e-05	chr12:clu_32608_NA	0.000116688010046041
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32609_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32610_NA	NA
Success	2.09824547787616	2	0.122671469357581	chr12:clu_32611_NA	0.145862203687215
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32612_NA	NA
Success	1.30001361125222	1	0.106861879450433	chr12:clu_32613_NA	0.129165268363974
Success	7.32268105279763	1	0.000129753535665133	chr12:clu_32614_NA	0.000339661395568902
Not enough valid samples	NA	NA	NA	chr12:clu_32615_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32616_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32617_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32618_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32619_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32620_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32621_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32622_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32623_NA	NA
Success	42.7883396791294	21	9.24898726948459e-10	chr12:clu_32624_NA	9.26733843470182e-09
Success	3.11510884264202	1	0.0125588296681042	chr12:clu_32625_NA	0.0196515018260734
Not enough valid samples	NA	NA	NA	chr12:clu_32626_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32627_NA	NA
Success	7.00206460490381	3	0.00289953759761383	chr12:clu_32628_NA	0.00535241013449865
Success	3.00991634005391	1	0.014145987800436	chr12:clu_32629_NA	0.0218348034558297
Success	3.34117560437858	2	0.0353953223570912	chr12:clu_32630_NA	0.0491601699404045
Success	12.7481002705292	4	3.99772658927504e-05	chr12:clu_32631_NA	0.000119945369997346
Not enough valid samples	NA	NA	NA	chr12:clu_32632_NA	NA
Success	43.5893032174226	7	4.69157910724402e-16	chr12:clu_32633_NA	1.98381963446263e-14
Success	1.0559212092431	2	0.347871816921086	chr12:clu_32634_NA	0.366841737609939
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32635_NA	NA
Success	23.3868384929392	10	1.0381101957172e-06	chr12:clu_32636_NA	4.74737327536909e-06
Not enough valid samples	NA	NA	NA	chr12:clu_32637_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32638_NA	NA
Success	19.8054973783351	13	0.000159635931710625	chr12:clu_32639_NA	0.000408744762130276
<=1 sample with coverage>min_coverage	NA	NA	NA	chr12:clu_32640_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32641_NA	NA
Not enough valid samples	NA	NA	NA	chr12:clu_32642_NA	NA
Success	9.98908161336885	2	4.5898339713606e-05	chr12:clu_32643_NA	0.000135411977038556
Not enough valid samples	NA	NA	NA	chr12:clu_32644_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr12:clu_32645_NA	NA
