status	loglr	df	p	cluster	p.adjust
Success	5.57305077704541	2	0.00379887322086644	chr14:clu_10636_NA	0.0179849653710694
Success	1.61432494445125	2	0.199024978018932	chr14:clu_10637_NA	0.283478465660935
Success	2.24940734405943	1	0.0339183569503765	chr14:clu_10638_NA	0.0816631333763475
Success	2.2636441885461	1	0.033358434603093	chr14:clu_10639_NA	0.0806895468496878
Not enough valid samples	NA	NA	NA	chr14:clu_10640_NA	NA
Success	12.9513172588049	5	9.32006726697944e-05	chr14:clu_10641_NA	0.00139271721233974
Success	10.7881873556939	3	7.990324933657e-05	chr14:clu_10642_NA	0.00125189779573759
Success	6.90610734271058	5	0.0168472977570203	chr14:clu_10643_NA	0.0502265251357077
Success	4.8873667824197	1	0.00176926357563174	chr14:clu_10644_NA	0.0104940433685843
Success	40.8818995175809	17	1.86124238848162e-10	chr14:clu_10645_NA	6.03441371522719e-08
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10646_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10647_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10648_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10649_NA	NA
Success	1.76518692295588	4	0.473274989142411	chr14:clu_10650_NA	0.544112583961843
Not enough valid samples	NA	NA	NA	chr14:clu_10651_NA	NA
Success	8.5909907799462	5	0.00416728727895518	chr14:clu_10652_NA	0.0191305354833654
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10653_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10654_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10655_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10656_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10657_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10658_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10659_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10660_NA	NA
Success	11.0064945542558	4	0.000199230753833459	chr14:clu_10661_NA	0.00232320717186916
Not enough valid samples	NA	NA	NA	chr14:clu_10662_NA	NA
Success	18.3242676411119	15	0.00142394001967112	chr14:clu_10663_NA	0.00906314040731229
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10664_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10665_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10666_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10667_NA	NA
Success	6.00429296519201	3	0.0073538065316971	chr14:clu_10668_NA	0.0282309078569023
Not enough valid samples	NA	NA	NA	chr14:clu_10669_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10670_NA	NA
Success	3.65198786863857	2	0.0259395131485184	chr14:clu_10671_NA	0.0677521467144914
Success	2.86092034538024	2	0.057216077473426	chr14:clu_10672_NA	0.117462047076929
Success	0.93658880109524	2	0.391962619916148	chr14:clu_10673_NA	0.470230826430394
Success	5.80780009010584	4	0.0204508452826243	chr14:clu_10674_NA	0.0572119486827929
Success	27.4703236750938	12	1.8548037964785e-07	chr14:clu_10675_NA	1.51692872652539e-05
Success	18.3236091417602	7	5.47033327134586e-06	chr14:clu_10676_NA	0.000176098175309495
Success	4.38383148836999	2	0.012477459675911	chr14:clu_10677_NA	0.0406935077916005
Success	7.721788457397	3	0.0014742665032335	chr14:clu_10678_NA	0.00926328719203754
Success	15.2480874765138	9	0.000361070204588248	chr14:clu_10679_NA	0.00352586221298288
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10680_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10681_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10682_NA	NA
Success	9.54122873952338	9	0.0245008346120941	chr14:clu_10683_NA	0.0651203719665299
Success	2.94721804033952	3	0.116860626977491	chr14:clu_10684_NA	0.193235113242562
Success	0.157525663138372	2	0.854254890465713	chr14:clu_10685_NA	0.876262813067542
Success	4.34700443934935	4	0.0692198260948203	chr14:clu_10686_NA	0.134039586452385
Success	2.75314295862631	2	0.0637272539990794	chr14:clu_10687_NA	0.126469348582202
Success	11.1022416392498	17	0.176982468210414	chr14:clu_10688_NA	0.26066953383797
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10689_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10690_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10691_NA	NA
Success	8.24487518688215	4	0.00242771250065119	chr14:clu_10692_NA	0.0131850278677305
Success	1.95381599495285	1	0.0480672807497602	chr14:clu_10693_NA	0.104104682010336
Not enough valid samples	NA	NA	NA	chr14:clu_10694_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10695_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10696_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10697_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10698_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10699_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10700_NA	NA
Success	6.20813133805132	6	0.0533012613414583	chr14:clu_10701_NA	0.111941897156219
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10702_NA	NA
Success	4.55863920510751	2	0.0104763053508227	chr14:clu_10703_NA	0.0360515162906629
Success	1.69937727078673	2	0.182797321848875	chr14:clu_10704_NA	0.26681149413041
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10705_NA	NA
Success	0.221836379781408	1	0.505355076921772	chr14:clu_10706_NA	0.572807265363447
Not enough valid samples	NA	NA	NA	chr14:clu_10707_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10708_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10709_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10710_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10711_NA	NA
Success	1.1810392487601	1	0.124316453937336	chr14:clu_10712_NA	0.202139489314551
Success	1.66636255148296	4	0.503764013287079	chr14:clu_10713_NA	0.571396228227664
Success	0.473043362488028	1	0.330717392087776	chr14:clu_10714_NA	0.41350492188869
Success	0.120257270561339	1	0.623834732847302	chr14:clu_10715_NA	0.676886595922764
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10716_NA	NA
Success	1.18025017101388	3	0.501029821074741	chr14:clu_10717_NA	0.569148309543452
Not enough valid samples	NA	NA	NA	chr14:clu_10718_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10719_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10720_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10721_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10722_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10723_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10724_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10725_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10726_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10727_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10728_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10729_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10730_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10731_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10732_NA	NA
Success	1.94717047588779	2	0.142677209577977	chr14:clu_10733_NA	0.223391464047753
Success	4.072870946134	1	0.00431623928852915	chr14:clu_10734_NA	0.019630671473581
Not enough valid samples	NA	NA	NA	chr14:clu_10735_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10736_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10737_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10738_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10739_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10740_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10741_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10742_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10743_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10744_NA	NA
Success	2.70690549637582	1	0.019978055092337	chr14:clu_10745_NA	0.056305738630312
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10746_NA	NA
Success	0.880730749485842	1	0.184442325717637	chr14:clu_10747_NA	0.268414144415632
Not enough valid samples	NA	NA	NA	chr14:clu_10748_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10749_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10750_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10751_NA	NA
Success	8.18425990701553	7	0.0219547073175024	chr14:clu_10752_NA	0.060185666020923
Success	9.64728157129002e-05	1	0.988917351206378	chr14:clu_10753_NA	0.990772730852169
Not enough valid samples	NA	NA	NA	chr14:clu_10754_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10755_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10756_NA	NA
Success	0.42847807280981	1	0.354591896790393	chr14:clu_10757_NA	0.43586934917754
Success	9.24209711475942	6	0.00512951678646118	chr14:clu_10758_NA	0.022078605623078
Not enough valid samples	NA	NA	NA	chr14:clu_10759_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10760_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10761_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10762_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10763_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10764_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10765_NA	NA
Success	1.70640125701175	2	0.18151785471834	chr14:clu_10766_NA	0.265563107998886
Success	5.3842636336758	2	0.00458821768759207	chr14:clu_10767_NA	0.0204493972053237
Success	19.300438414808	10	2.98157519390321e-05	chr14:clu_10768_NA	0.000615853005921577
Not enough valid samples	NA	NA	NA	chr14:clu_10769_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10770_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10771_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10772_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10773_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10774_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10775_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10776_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10777_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10778_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10779_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10780_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10781_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10782_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10783_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10784_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10785_NA	NA
Success	4.45643723654939	3	0.0304719785559812	chr14:clu_10786_NA	0.0756114859453867
Not enough valid samples	NA	NA	NA	chr14:clu_10787_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10788_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10789_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10790_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10791_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10792_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10793_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10794_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10795_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10796_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10797_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10798_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10799_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10800_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10801_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10802_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10803_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10804_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10805_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10806_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10807_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10808_NA	NA
Success	0.193110860087188	1	0.534292142340879	chr14:clu_10809_NA	0.598138373186645
Not enough valid samples	NA	NA	NA	chr14:clu_10810_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10811_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10812_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10813_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10814_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10815_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10816_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10817_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10818_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10819_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10820_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10821_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10822_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10823_NA	NA
Success	27.6263985586666	4	2.87590320419681e-11	chr14:clu_10824_NA	1.41121347501074e-08
Success	0.435191894907632	1	0.350849081318535	chr14:clu_10825_NA	0.432525753616448
Not enough valid samples	NA	NA	NA	chr14:clu_10826_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10827_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10828_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10829_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10830_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10831_NA	NA
Success	5.1654897151393	6	0.111388050984225	chr14:clu_10832_NA	0.186892288482543
Not enough valid samples	NA	NA	NA	chr14:clu_10833_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10834_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10835_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10836_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10837_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10838_NA	NA
Success	3.81885056822682	3	0.0541239074429276	chr14:clu_10839_NA	0.113173510650825
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10840_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10841_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10842_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10843_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10844_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10845_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10846_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10847_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10848_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10849_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10850_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10851_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10852_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10853_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10854_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10855_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9310_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9311_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9312_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9313_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9314_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9315_NA	NA
Success	7.37499366354075	4	0.00524886538739392	chr14:clu_9316_NA	0.0224389922235752
Not enough valid samples	NA	NA	NA	chr14:clu_9317_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9318_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_9319_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9320_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9321_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9322_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9323_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9324_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9325_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9326_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9327_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9328_NA	NA
Success	5.49544968249984	4	0.0266664835575174	chr14:clu_9329_NA	0.0689289116557925
Not enough valid samples	NA	NA	NA	chr14:clu_9330_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9331_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_9332_NA	NA
Success	6.81585083082678	6	0.0340320367375717	chr14:clu_9333_NA	0.081882541612424
Not enough valid samples	NA	NA	NA	chr14:clu_9334_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9335_NA	NA
Success	7.59045574478205	2	0.000505250736098501	chr14:clu_9336_NA	0.00440828444165242
Success	0.20953567163815	2	0.810960710620103	chr14:clu_9337_NA	0.840351730039301
Success	8.58148664525015	5	0.00420086303552514	chr14:clu_9338_NA	0.0192263345785214
Not enough valid samples	NA	NA	NA	chr14:clu_9339_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9340_NA	NA
Success	6.45976730249822	5	0.0241445979784395	chr14:clu_9341_NA	0.0645135130090577
Success	2.98916644662404	3	0.112669148545406	chr14:clu_9342_NA	0.188414588583305
Success	0.116915621598167	1	0.62869745669597	chr14:clu_9343_NA	0.681389148983526
Success	1.83739332487448	2	0.159231951572946	chr14:clu_9344_NA	0.241743901058484
Success	2.88702462391666	2	0.0557418189937503	chr14:clu_9345_NA	0.115530646763759
Not enough valid samples	NA	NA	NA	chr14:clu_9346_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_9347_NA	NA
Success	1.96932439124501	1	0.0471886663119495	chr14:clu_9348_NA	0.102839686179301
Not enough valid samples	NA	NA	NA	chr14:clu_9349_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9350_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9351_NA	NA
Success	1.51086700739779	1	0.0821555792452503	chr14:clu_9352_NA	0.15100391747082
Success	1.87043673341987	2	0.154056365557557	chr14:clu_9353_NA	0.236097524526294
Not enough valid samples	NA	NA	NA	chr14:clu_9354_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9355_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9356_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9357_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9358_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9359_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9360_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9361_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9362_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_9363_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9364_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9365_NA	NA
Success	0.0323607400368928	1	0.799183332219582	chr14:clu_9366_NA	0.830470042340815
Success	15.8784582154167	10	0.00043954066850398	chr14:clu_9367_NA	0.00403453001888688
Success	6.33270237373517	3	0.0054190027561338	chr14:clu_9368_NA	0.022982343854325
Success	4.28003295951385e-05	1	0.992618027549411	chr14:clu_9369_NA	0.993712665868279
Not enough valid samples	NA	NA	NA	chr14:clu_9370_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9371_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9372_NA	NA
Success	8.3083737745892	7	0.0200418202185003	chr14:clu_9373_NA	0.0564504014717797
Not enough valid samples	NA	NA	NA	chr14:clu_9374_NA	NA
Success	2.30961993938718	2	0.0992989840216002	chr14:clu_9375_NA	0.172683954791756
Success	0.229928656325512	1	0.497690665839274	chr14:clu_9376_NA	0.566438360169157
Success	3.14109782538299	3	0.0986594945419611	chr14:clu_9377_NA	0.172005164480876
Not enough valid samples	NA	NA	NA	chr14:clu_9378_NA	NA
Success	8.01516045325775	2	0.000330415219585453	chr14:clu_9379_NA	0.00333093766062936
Success	1.40000645110649	3	0.423497793125881	chr14:clu_9380_NA	0.498931018882194
Success	2.12260018550988	1	0.0393614246781736	chr14:clu_9381_NA	0.090730663640462
Success	21.5052073716133	13	4.47139709712728e-05	chr14:clu_9382_NA	0.00082755031289952
Success	10.5401117250412	12	0.0492179728984638	chr14:clu_9383_NA	0.105813073627124
Success	3.27124949119775	4	0.162132222906257	chr14:clu_9384_NA	0.244775906590854
Not enough valid samples	NA	NA	NA	chr14:clu_9385_NA	NA
Success	2.70966402905036	1	0.0199150227991214	chr14:clu_9386_NA	0.0561629627121541
Not enough valid samples	NA	NA	NA	chr14:clu_9387_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9388_NA	NA
Success	2.81810882114814	2	0.0597187748665013	chr14:clu_9389_NA	0.12078133858485
Success	11.3640630586933	7	0.00190067269387752	chr14:clu_9390_NA	0.0110075321945902
Not enough valid samples	NA	NA	NA	chr14:clu_9391_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9392_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9393_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9394_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9395_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9396_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9397_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9398_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9399_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9400_NA	NA
Success	7.76528554101969	6	0.0165081216569369	chr14:clu_9401_NA	0.0494924694323324
Success	2.4206421805089	1	0.027786192964821	chr14:clu_9402_NA	0.0709145515138164
Success	8.15233751741039	5	0.00602596343797168	chr14:clu_9403_NA	0.0246973884118494
Success	6.7329307824516	2	0.00119103716711335	chr14:clu_9404_NA	0.00798835271743994
Success	7.02939096069258	3	0.00282622260454295	chr14:clu_9405_NA	0.0146440917831284
Not enough valid samples	NA	NA	NA	chr14:clu_9406_NA	NA
Success	9.33294945162061	4	0.000914062428490323	chr14:clu_9407_NA	0.00668576302395021
Success	0.957716150278266	1	0.166361076421142	chr14:clu_9408_NA	0.249335620232975
Success	0.335077679096571	1	0.41299744734857	chr14:clu_9409_NA	0.489099318639399
Success	0.548516803380096	2	0.577806175310891	chr14:clu_9410_NA	0.636213806113763
Not enough valid samples	NA	NA	NA	chr14:clu_9411_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9412_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9413_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9414_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9415_NA	NA
Success	5.83682819917158	6	0.0696578929813823	chr14:clu_9416_NA	0.134629412919946
Not enough valid samples	NA	NA	NA	chr14:clu_9417_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9418_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9419_NA	NA
Success	10.337071873726	2	3.24090817432269e-05	chr14:clu_9420_NA	0.000646614602340689
Success	0.625005085497008	1	0.26355053468729	chr14:clu_9421_NA	0.348128301766638
Success	6.72143642846004	6	0.0365180302437901	chr14:clu_9422_NA	0.0858724721028692
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9423_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9424_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9425_NA	NA
Success	5.41079937865504	3	0.0127307287723942	chr14:clu_9426_NA	0.0413275915813386
Success	1.06388699333091	1	0.144650688422202	chr14:clu_9427_NA	0.225586488489393
Success	0.633066098295615	1	0.260493533184737	chr14:clu_9428_NA	0.345170091118237
Not enough valid samples	NA	NA	NA	chr14:clu_9429_NA	NA
Success	5.46782095697677	2	0.00422041861926235	chr14:clu_9430_NA	0.019306102406482
Success	25.8222680679137	9	5.27660220396066e-08	chr14:clu_9431_NA	5.60245553304736e-06
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9432_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_9433_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_9434_NA	NA
Success	4.60766976530368	2	0.00997503542031559	chr14:clu_9435_NA	0.0348148295061995
Success	7.0610625950967	5	0.0148519904073305	chr14:clu_9436_NA	0.045921787778524
Success	7.85533343649877	7	0.0278952800698002	chr14:clu_9437_NA	0.0711229749961089
Success	1.36694180936752	2	0.254885256559874	chr14:clu_9438_NA	0.339697329376868
Not enough valid samples	NA	NA	NA	chr14:clu_9439_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9440_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_9441_NA	NA
Success	8.97441133297821	7	0.0122030502216756	chr14:clu_9442_NA	0.0400859206358133
Not enough valid samples	NA	NA	NA	chr14:clu_9443_NA	NA
Success	2.68926043590545	5	0.371450419346364	chr14:clu_9444_NA	0.451258200980435
Success	3.59027436578052	1	0.00736981639879604	chr14:clu_9445_NA	0.0282709458137631
Success	0.0139891599007314	1	0.867159802645659	chr14:clu_9446_NA	0.887079333893022
Success	0.425441123826658	1	0.35630287396693	chr14:clu_9447_NA	0.437439649703206
