status	loglr	df	p	cluster	p.adjust
Success	0.00476366084619428	1	0.922243571647364	chr15:clu_28835_NA	1
Success	-0.280529176321579	3	1	chr15:clu_28836_NA	1
Success	0.00528970361222036	2	0.994724262234019	chr15:clu_28837_NA	1
Success	1.73970091246932	2	0.175572904431429	chr15:clu_28838_NA	0.650257689019022
Success	3.78093081076008	9	0.578829259227358	chr15:clu_28839_NA	1
Success	25.3016559227779	6	3.55790198902678e-09	chr15:clu_28840_NA	1.07859639091479e-06
Success	0.610903202236386	2	0.542860334913532	chr15:clu_28841_NA	0.990880456206774
Success	5.03137291677928	2	0.00652983948748462	chr15:clu_28842_NA	0.117276984380431
Success	0.479792619953741	2	0.618911728441326	chr15:clu_28843_NA	1
Success	7.97579044281497	7	0.0255624248860492	chr15:clu_28844_NA	0.25821713631871
Not enough valid samples	NA	NA	NA	chr15:clu_28845_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28846_NA	NA
Success	2.4624932212505	3	0.177373137591303	chr15:clu_28847_NA	0.651794429850622
Success	0.43889339970633	2	0.644749506453318	chr15:clu_28848_NA	1
Success	1.10768900344442	2	0.330321451416017	chr15:clu_28849_NA	0.82883125034071
Success	0.547677108284006	4	0.895008609452565	chr15:clu_28850_NA	1
Success	1.62149063720062	6	0.777790104310724	chr15:clu_28851_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_28852_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_28853_NA	NA
Success	0.897865080771396	1	0.180229555865561	chr15:clu_28854_NA	0.655940869440823
Success	2.86463575782773	4	0.220299273839861	chr15:clu_28855_NA	0.71008655030729
Success	-0.467798452181341	3	1	chr15:clu_28856_NA	1
Success	0.437364462758069	5	0.972024121436661	chr15:clu_28857_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_28858_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28859_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28860_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28861_NA	NA
Success	1.01494857383977	2	0.362421067277135	chr15:clu_28862_NA	0.858821342425692
Success	5.61874120237917	4	0.0240207797287842	chr15:clu_28863_NA	0.249693229426147
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28864_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28865_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28866_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28867_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28868_NA	NA
Success	0.303318993812468	5	0.987697302590345	chr15:clu_28869_NA	1
Success	2.69820714062189	5	0.369438154316733	chr15:clu_28870_NA	0.86547612648739
Success	0.112959936956941	2	0.893186443166154	chr15:clu_28871_NA	1
Success	-5.30549936230636	6	1	chr15:clu_28872_NA	1
Success	-7.63798151778906	8	1	chr15:clu_28873_NA	1
Success	0.00391673141395188	1	0.929473838708376	chr15:clu_28874_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28875_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28876_NA	NA
Success	1.28322501967227	2	0.277142069034998	chr15:clu_28877_NA	0.772858144892009
Success	1.92328707271145	4	0.427167795290054	chr15:clu_28878_NA	0.909868992557627
Success	0.0518572040069216	1	0.747416926699323	chr15:clu_28879_NA	1
Success	3.09222348379626	5	0.28868296785845	chr15:clu_28880_NA	0.785461739603888
Success	2.49997928686548	2	0.0820866988791259	chr15:clu_28881_NA	0.463144076732065
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28882_NA	NA
Success	0.972210510745043	1	0.163189309465636	chr15:clu_28883_NA	0.630305120303305
Success	-10.1379561952776	6	1	chr15:clu_28884_NA	1
Success	2.5439447430872	19	0.999354057108194	chr15:clu_28885_NA	1
Success	4.29356944476626	3	0.0353148572316937	chr15:clu_28886_NA	0.305800933651656
Success	4.28261044190594	10	0.573801236837182	chr15:clu_28887_NA	1
Success	2.65589262049106	1	0.02118164044461	chr15:clu_28888_NA	0.232988638634581
Success	0.0944984250181733	4	0.995806590962091	chr15:clu_28889_NA	1
Success	-0.722611789204223	3	1	chr15:clu_28890_NA	1
Success	0.235962846452935	2	0.789810017631351	chr15:clu_28891_NA	1
Success	2.68553557310258	3	0.14655660444772	chr15:clu_28892_NA	0.6045524401183
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_28893_NA	NA
Success	1.14873759414513	3	0.513004766433145	chr15:clu_28894_NA	0.970778631895223
Success	1.51757420908811	2	0.219243080281399	chr15:clu_28895_NA	0.709347884918177
Success	-0.354646870309807	5	1	chr15:clu_28896_NA	1
Success	4.68241707579818	15	0.857682086658871	chr15:clu_28897_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28898_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28899_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28900_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28901_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28902_NA	NA
Success	0.00497088540282675	1	0.920575808551602	chr15:clu_28903_NA	1
Success	0.133890914992328	1	0.604823635565576	chr15:clu_28904_NA	1
Success	2.38399444760853	4	0.311942112063968	chr15:clu_28905_NA	0.81003035880043
Success	2.7171613660725	4	0.245563167673241	chr15:clu_28906_NA	0.73870610388342
Success	0.678408896269922	1	0.244089748141272	chr15:clu_28907_NA	0.737237832443183
Success	0.364283951362495	3	0.866464797905308	chr15:clu_28908_NA	1
Success	1.3341951200523	2	0.263370071458509	chr15:clu_28909_NA	0.758195283313832
Success	3.59449888926633	3	0.0661116238365318	chr15:clu_28910_NA	0.41980523001724
Success	15.2089426961029	7	7.95793270385912e-05	chr15:clu_28911_NA	0.005088157481162
Success	4.60526785412412	3	0.0266187881372435	chr15:clu_28912_NA	0.263016663004862
Success	4.62546313342955	17	0.932059129463776	chr15:clu_28913_NA	1
Success	1.53878569918886	1	0.0793789738266753	chr15:clu_28914_NA	0.456192350643711
Success	0.371635563269365	3	0.862981974809881	chr15:clu_28915_NA	1
Success	1.04594582441632	5	0.83628956165647	chr15:clu_28916_NA	1
Success	-0.766079494324003	2	1	chr15:clu_28917_NA	1
Success	1.29428269766379	2	0.274094402389591	chr15:clu_28918_NA	0.768705937828563
Success	0.923869651675545	2	0.396979891117198	chr15:clu_28919_NA	0.887544971137859
Success	2.06836956295066	2	0.126391687491228	chr15:clu_28920_NA	0.565097339128941
Success	-1.90324988681101	2	1	chr15:clu_28921_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_28922_NA	NA
Success	3.23584186363932	1	0.010960664180857	chr15:clu_28923_NA	0.160400631121106
Success	0.806761629713719	2	0.446301016508852	chr15:clu_28924_NA	0.924076599826916
Success	15.1079220999964	15	0.0111665471650979	chr15:clu_28925_NA	0.161997853798611
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28926_NA	NA
Success	-4.04421655683836	7	1	chr15:clu_28927_NA	1
Success	13.0945229243844	1	3.09573649191437e-07	chr15:clu_28928_NA	5.55431987115616e-05
Success	0.0493076618754458	1	0.753497669846353	chr15:clu_28929_NA	1
Success	0.010347375485388	1	0.88561362604657	chr15:clu_28930_NA	1
Success	2.98142884325193	3	0.113431328879185	chr15:clu_28931_NA	0.538343914999218
Not enough valid samples	NA	NA	NA	chr15:clu_28932_NA	NA
Success	0.0213616623736357	1	0.836247114599722	chr15:clu_28933_NA	1
Success	2.93686807126921	1	0.0153684017129889	chr15:clu_28934_NA	0.19452521820571
Success	0.229799332594752	2	0.794693055497705	chr15:clu_28935_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_28936_NA	NA
Success	1.00827695709904	2	0.364847085469975	chr15:clu_28937_NA	0.861145889498433
Success	1.85677560696149	3	0.29410296973062	chr15:clu_28938_NA	0.792219458716736
Success	0.054132745703555	2	0.947306347307431	chr15:clu_28939_NA	1
Success	1.01372958400771	6	0.917155930237342	chr15:clu_28940_NA	1
Success	0.951559480510014	2	0.386138378394749	chr15:clu_28941_NA	0.87751411673312
Success	0.878525359409878	2	0.415395018607173	chr15:clu_28942_NA	0.90140969506386
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_28943_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28944_NA	NA
Success	6.9854215595617	16	0.60088605266821	chr15:clu_28945_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_28946_NA	NA
Success	1.39369853510351	2	0.248155792346482	chr15:clu_28947_NA	0.741620344493618
Success	4.21838403477989	2	0.0147224162051519	chr15:clu_28948_NA	0.189922409490232
Success	0.938355531469426	2	0.391270739013466	chr15:clu_28949_NA	0.882750164120585
Success	0.156012446910459	1	0.576440279647349	chr15:clu_28950_NA	1
Success	5.95611604222327	4	0.0180160047467706	chr15:clu_28951_NA	0.212804266529446
Success	2.3080524301015	3	0.202164870724746	chr15:clu_28952_NA	0.687167181171317
Success	0.230929087107597	5	0.993453408500741	chr15:clu_28953_NA	1
Success	0.467181090810982	3	0.817128492285589	chr15:clu_28954_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_28955_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28956_NA	NA
Success	0.413291238451379	1	0.363262606627107	chr15:clu_28957_NA	0.859714168157268
Success	3.51875562229907	7	0.424984687697013	chr15:clu_28958_NA	0.908307172726537
Success	0.439981577851796	1	0.348211770965336	chr15:clu_28959_NA	0.846073042062255
Success	7.89882919326965	3	0.00124760359405802	chr15:clu_28960_NA	0.0387915366831515
Not enough valid samples	NA	NA	NA	chr15:clu_28961_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28962_NA	NA
Success	0.161179797634759	6	0.999381279667373	chr15:clu_28963_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_28964_NA	NA
Success	1.30391583993537	2	0.271466688904842	chr15:clu_28965_NA	0.767142704675963
Success	1.36064238412655	3	0.436622281256774	chr15:clu_28966_NA	0.916408120451395
Success	-0.49000141275792	6	1	chr15:clu_28967_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28968_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28969_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28970_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28971_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28972_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28973_NA	NA
Success	2.8636232810386	2	0.0570616349155678	chr15:clu_28974_NA	0.391846148319784
Success	9.65466282451416	8	0.0132900945225894	chr15:clu_28975_NA	0.179270987334629
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28976_NA	NA
Success	0.892057131283821	1	0.181644929194326	chr15:clu_28977_NA	0.657579326749811
Success	0.462905217967545	2	0.62945229044829	chr15:clu_28978_NA	1
Success	0.0035907638698518	2	0.996415675213351	chr15:clu_28979_NA	1
Success	0.796562284287802	1	0.206880287587753	chr15:clu_28980_NA	0.693574361354288
Success	0.721117599570562	2	0.486208565718322	chr15:clu_28981_NA	0.952960117158092
Success	2.84261861586401	8	0.68244212855072	chr15:clu_28982_NA	1
Success	0.897851458654145	3	0.615870475352407	chr15:clu_28983_NA	1
Success	3.72937529546016	2	0.0240078289528263	chr15:clu_28984_NA	0.249693229426147
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_28985_NA	NA
Success	0.243822152796326	4	0.974692606879041	chr15:clu_28986_NA	1
Success	0.398141362820127	2	0.671567086334353	chr15:clu_28987_NA	1
Success	8.3123722006722	2	0.00024546106925621	chr15:clu_28988_NA	0.0124558210122134
Success	3.17427934746411	2	0.0418242339672982	chr15:clu_28989_NA	0.335490650477648
Success	0.0496919895480801	1	0.752570139220448	chr15:clu_28990_NA	1
Success	1.29491410611053	2	0.273921391494737	chr15:clu_28991_NA	0.768640802224749
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_28992_NA	NA
Success	1.63521739933049	2	0.194909993390817	chr15:clu_28993_NA	0.67704682982489
Success	0.372012170327707	2	0.689345852908237	chr15:clu_28994_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_28995_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_28996_NA	NA
Success	0.332140072767288	4	0.955659743196468	chr15:clu_28997_NA	1
Success	2.6193867023203	6	0.513573607485581	chr15:clu_28998_NA	0.971104342616209
Success	-1.82569972349393	3	1	chr15:clu_28999_NA	1
Success	-0.257778096144648	7	1	chr15:clu_29000_NA	1
Success	-0.527633401278649	4	1	chr15:clu_29001_NA	1
Success	5.3471865108545	3	0.0134986957488007	chr15:clu_29002_NA	0.180974126840383
Success	0.0241415491452983	1	0.826078203873477	chr15:clu_29003_NA	1
Success	0.730862501828597	1	0.226655853972266	chr15:clu_29004_NA	0.716774851472763
Success	3.65479741062563	4	0.120404421705325	chr15:clu_29005_NA	0.554285176567593
Success	4.29946571125703	4	0.0719445421283274	chr15:clu_29006_NA	0.43635766962483
Success	-3.0643062803847	6	1	chr15:clu_29007_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_29008_NA	NA
Success	0.952117170597148	2	0.385923092885733	chr15:clu_29009_NA	0.877156895321851
Success	0.426482594005392	10	0.999917438301727	chr15:clu_29010_NA	1
Success	0.959655109075698	2	0.38302496503159	chr15:clu_29011_NA	0.875151446969065
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29012_NA	NA
Success	0.00437278035315103	4	0.99999046722129	chr15:clu_29013_NA	1
Success	0.712316187105898	5	0.921599911425742	chr15:clu_29014_NA	1
Success	0.456859391597391	2	0.63326937679845	chr15:clu_29015_NA	1
Success	-0.0023885153914307	4	1	chr15:clu_29016_NA	1
Success	3.13821144765279	11	0.854298458605171	chr15:clu_29017_NA	1
Success	5.63767500037466	10	0.33647200062735	chr15:clu_29018_NA	0.835147824256169
Success	0.113275259766851	2	0.892904845506537	chr15:clu_29019_NA	1
Success	0.101966834295581	2	0.903059501776724	chr15:clu_29020_NA	1
Success	13.2110890481199	3	7.78059213687165e-06	chr15:clu_29021_NA	0.000771920592533685
Success	1.13120139465377	4	0.687622324384003	chr15:clu_29022_NA	1
Success	3.66286553800381	3	0.0622093582941866	chr15:clu_29023_NA	0.407688090528022
Success	0.611169410530692	2	0.542715840223424	chr15:clu_29024_NA	0.990880456206774
Success	5.31243358279426	11	0.475204285717786	chr15:clu_29025_NA	0.945135665850126
Success	-0.375311705793365	2	1	chr15:clu_29026_NA	1
Success	0.738830471131223	31	0.999999999999999	chr15:clu_29027_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29028_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_29029_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_29030_NA	NA
Success	0.000474856162114179	1	0.975415161469012	chr15:clu_29031_NA	1
Success	0.493773563640843	5	0.963563916623303	chr15:clu_29032_NA	1
Success	0.54951742380581	3	0.777307080347356	chr15:clu_29033_NA	1
Success	-0.56871278212742	2	1	chr15:clu_29034_NA	1
Success	0.187821988663217	3	0.945226622653896	chr15:clu_29035_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29036_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29037_NA	NA
Success	0.217267185401269	1	0.509772348115227	chr15:clu_29038_NA	0.969224155549344
Success	2.8566893359457	8	0.67930197310596	chr15:clu_29039_NA	1
Success	15.1727381730307	3	1.16738403853762e-06	chr15:clu_29040_NA	0.000159117159299278
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29041_NA	NA
Success	2.90228504133246	1	0.0159845753900928	chr15:clu_29042_NA	0.198837487855678
Success	0.0138009558968974	1	0.868048168241927	chr15:clu_29043_NA	1
Success	0.576019171134703	2	0.562131668391585	chr15:clu_29044_NA	1
Success	0.802685933549128	3	0.658172399167982	chr15:clu_29045_NA	1
Success	-4.03070691986886	9	1	chr15:clu_29046_NA	1
Success	3.0061647347793	6	0.421810342849837	chr15:clu_29047_NA	0.906519740674531
Success	6.04413862333195	2	0.00237172290613502	chr15:clu_29048_NA	0.0601326659820795
Success	-0.62070392199621	8	1	chr15:clu_29049_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_29050_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29051_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29052_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_29053_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29054_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_29055_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29056_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29057_NA	NA
Not enough valid samples	NA	NA	NA	chr15:clu_29058_NA	NA
Success	0.342662696182657	1	0.407758953886607	chr15:clu_29059_NA	0.894986401222399
Success	1.48861650687377	5	0.70349600659476	chr15:clu_29060_NA	1
Success	1.50763272872223	1	0.0824839492016154	chr15:clu_29061_NA	0.463866662779511
Success	0.387759961463416	3	0.855312933031106	chr15:clu_29062_NA	1
Success	0.245258101928812	2	0.782502546759175	chr15:clu_29063_NA	1
Success	3.68986475906365	3	0.060730590867597	chr15:clu_29064_NA	0.403333703201117
Success	3.50495113436484	1	0.00810601048558404	chr15:clu_29065_NA	0.134583751027766
Success	1.57934677590117	5	0.675535078814545	chr15:clu_29066_NA	1
Success	0.292218817467983	3	0.899985595446637	chr15:clu_29067_NA	1
Success	0.233228606591098	1	0.494621547044476	chr15:clu_29068_NA	0.959026372794069
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29069_NA	NA
Success	0.582944606107048	2	0.558252111391922	chr15:clu_29070_NA	1
Success	0.480783591992576	1	0.326792342527051	chr15:clu_29071_NA	0.82503981027398
Success	1.34133556691268	5	0.748767508080902	chr15:clu_29072_NA	1
Success	12.200914511569	4	6.6345912567081e-05	chr15:clu_29073_NA	0.00442717336116503
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_29074_NA	NA
Success	6.03444565882842	4	0.0168462572423096	chr15:clu_29075_NA	0.204917150530287
Success	0.54286123575514	1	0.297420917979738	chr15:clu_29076_NA	0.796233080383765
Success	9.78315935925838	2	5.63933474597601e-05	chr15:clu_29077_NA	0.00392698704310876
Success	-3.82739658063224	7	1	chr15:clu_29078_NA	1
Success	-1.2268672622622	5	1	chr15:clu_29079_NA	1
Success	0.264087157011772	2	0.76790660829468	chr15:clu_29080_NA	1
Success	0.751762835863701	2	0.47153458157079	chr15:clu_29081_NA	0.942823965923658
Success	3.31286498565146	4	0.157038768260433	chr15:clu_29082_NA	0.621687751763705
Success	0.223601286830998	1	0.503666409863738	chr15:clu_29083_NA	0.965122764236499
Success	1.41137658545688	2	0.243807430278582	chr15:clu_29084_NA	0.73695479570024
Success	0.240817777035431	2	0.785984837826998	chr15:clu_29085_NA	1
Success	10.2755696098743	10	0.0244502875181126	chr15:clu_29086_NA	0.251635670120216
Success	-1.908064911569	6	1	chr15:clu_29087_NA	1
Success	4.13749138359344	4	0.0820089836565232	chr15:clu_29088_NA	0.463132795770884
Success	2.61047458527901	7	0.633019709047243	chr15:clu_29089_NA	1
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29090_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29091_NA	NA
Success	0.95503023245692	7	0.964650055030084	chr15:clu_29092_NA	1
Success	0.318246092301663	2	0.72742375300022	chr15:clu_29093_NA	1
Success	5.28482115669249e-06	1	0.997406003165681	chr15:clu_29094_NA	1
Success	2.49815274945695	6	0.544287051959168	chr15:clu_29095_NA	0.992038896506485
Success	1.46828808439477	1	0.0865941054636907	chr15:clu_29096_NA	0.475733215550093
Success	0.391278275766581	6	0.992533238483108	chr15:clu_29097_NA	1
Not enough valid samples	NA	NA	NA	chr15:clu_29098_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29099_NA	NA
Success	0.997792471481475	1	0.157758147479838	chr15:clu_29100_NA	0.622849782673849
Success	1.17919029490304	4	0.670161258349239	chr15:clu_29101_NA	1
Success	1.67786537413981	1	0.0669714804722652	chr15:clu_29102_NA	0.421988726444665
Success	1.96277818746954	1	0.0475574513189722	chr15:clu_29103_NA	0.358197845663669
Success	-0.560001477074366	3	1	chr15:clu_29104_NA	1
Success	1.12180739954215	3	0.523408783268354	chr15:clu_29105_NA	0.977483663768772
Success	0.841568116639053	2	0.431034081482586	chr15:clu_29106_NA	0.912464170853309
Success	2.41094369336406	8	0.77643241597401	chr15:clu_29107_NA	1
Success	0.719689927773516	1	0.230239719649653	chr15:clu_29108_NA	0.721652905267198
Success	-3.58390881565356	9	1	chr15:clu_29109_NA	1
Success	1.08147192115415	1	0.141373613560254	chr15:clu_29110_NA	0.595251974911385
Success	1.26072494458094	5	0.773261267278927	chr15:clu_29111_NA	1
Success	1.29925895144078	4	0.627085693494872	chr15:clu_29112_NA	1
Success	0.385212122848429	1	0.380085840520761	chr15:clu_29113_NA	0.873067448339458
Success	0.173377378898294	4	0.986599457720698	chr15:clu_29114_NA	1
Success	2.30212174127109	3	0.203178356354276	chr15:clu_29115_NA	0.688804596505783
Success	-0.55921448199706	3	1	chr15:clu_29116_NA	1
Success	0.646839373077597	1	0.255371109844198	chr15:clu_29117_NA	0.750366013434247
Success	1.06623091231154	2	0.344303786055899	chr15:clu_29118_NA	0.842398033844135
Success	-0.931308976873879	8	1	chr15:clu_29119_NA	1
Success	-1.25330494065861	11	1	chr15:clu_29120_NA	1
Success	-0.632719972888026	2	1	chr15:clu_29121_NA	1
Success	-1.22941196981446	3	1	chr15:clu_29122_NA	1
Success	3.94449507401644	1	0.00497366272597255	chr15:clu_29123_NA	0.0987041892898142
Success	-0.102188042775992	3	1	chr15:clu_29124_NA	1
Success	3.17346461892669	4	0.174694231087869	chr15:clu_29125_NA	0.648505999201519
Success	3.80153051720845	4	0.107249670615039	chr15:clu_29126_NA	0.524143486079314
Success	-6.5114221501583	7	1	chr15:clu_29127_NA	1
Success	1.96475194556744	2	0.140190657217062	chr15:clu_29128_NA	0.592470214120322
Success	2.15119107907822	3	0.230609300744564	chr15:clu_29129_NA	0.722014926045678
Success	0.787048771060654	13	0.999942780140001	chr15:clu_29130_NA	1
Success	2.44783079824629	7	0.672694512757817	chr15:clu_29131_NA	1
Success	2.2082331062511	4	0.352567651906026	chr15:clu_29132_NA	0.850296428880327
Success	0.412449805067659	1	0.363751518489994	chr15:clu_29133_NA	0.860060908977282
Success	0.133052673474957	1	0.60595638554025	chr15:clu_29134_NA	1
Success	0.810491423329552	4	0.805016012625982	chr15:clu_29135_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_29136_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_29137_NA	NA
Success	0.0103114685166474	4	0.999947200859614	chr15:clu_29138_NA	1
Success	0.0313329113332657	4	0.999519258563506	chr15:clu_29139_NA	1
Success	2.72103295919624	7	0.606180704963415	chr15:clu_29140_NA	1
Success	-0.437987196308072	2	1	chr15:clu_29141_NA	1
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_29142_NA	NA
Success	1.60886394521741	2	0.200114826393479	chr15:clu_29143_NA	0.684956003986089
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_29144_NA	NA
Success	0.456039698785652	1	0.339563294718431	chr15:clu_29145_NA	0.837676802670527
Success	0.224417168747912	1	0.502889029276699	chr15:clu_29146_NA	0.964631844408683
Success	0.204765140454469	2	0.814838666579242	chr15:clu_29147_NA	1
Success	0.684580420105817	5	0.92765678721569	chr15:clu_29148_NA	1
Success	2.67879518943147	2	0.0686458095490631	chr15:clu_29149_NA	0.426586893368251
Success	0.0821933686153784	1	0.685149451791427	chr15:clu_29150_NA	1
Success	0.352234844942782	1	0.401285877062603	chr15:clu_29151_NA	0.891214089412487
Success	2.42989764624281	2	0.0880458439441242	chr15:clu_29152_NA	0.478962887663124
Success	2.1512771402389	3	0.230592730191913	chr15:clu_29153_NA	0.722014926045678
Success	2.71152062161673	2	0.0664357062956406	chr15:clu_29154_NA	0.420775195419039
Not enough valid samples	NA	NA	NA	chr15:clu_29155_NA	NA
Success	2.27519227213455	2	0.102777145354283	chr15:clu_29156_NA	0.513876118439693
Success	1.07617622311253	3	0.541394322570014	chr15:clu_29157_NA	0.989536005587168
Success	1.09903387286145	1	0.138183856390584	chr15:clu_29158_NA	0.588732885951092
Success	0.301176615647762	1	0.437681567735573	chr15:clu_29159_NA	0.9167876406144
Success	2.37224795826432	4	0.314532337449349	chr15:clu_29160_NA	0.812921190907416
Success	2.30776757934427	5	0.464575588234999	chr15:clu_29161_NA	0.938556717026263
Success	9.18999524220446	1	1.8094823976518e-05	chr15:clu_29162_NA	0.00157896421825864
Success	3.34046019148855	9	0.670300740441498	chr15:clu_29163_NA	1
Success	0.988947536550825	3	0.577007318205495	chr15:clu_29164_NA	1
Success	14.9133840414779	10	0.000914343160790501	chr15:clu_29165_NA	0.0320201943926041
Success	35.4893068068918	3	2.63443821492833e-15	chr15:clu_29166_NA	4.4115549650557e-12
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29167_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29168_NA	NA
Success	4.170945763904	5	0.138372746529932	chr15:clu_29169_NA	0.589164523827754
Success	0.128170168376457	1	0.612645614707483	chr15:clu_29170_NA	1
Success	8.06103444209111	11	0.13665927919603	chr15:clu_29171_NA	0.585785849382946
Success	6.08851342036405	9	0.203512392677923	chr15:clu_29172_NA	0.688945581037071
Success	5.09417094556733	6	0.116941337848336	chr15:clu_29173_NA	0.546244402182376
Not enough valid samples	NA	NA	NA	chr15:clu_29174_NA	NA
Success	1.1222482657405	2	0.325547054944379	chr15:clu_29175_NA	0.824144246934996
Success	0.0462853922561095	1	0.760934026977789	chr15:clu_29176_NA	1
Success	1.15205172931281	1	0.12903271274506	chr15:clu_29177_NA	0.570906100952674
Success	1.66516517651224	1	0.0680132123538915	chr15:clu_29178_NA	0.424671986086106
Not enough valid samples	NA	NA	NA	chr15:clu_29179_NA	NA
Success	3.12146180392983	7	0.511688194678568	chr15:clu_29180_NA	0.970346869659773
Success	0.592017622596416	4	0.880720051482145	chr15:clu_29181_NA	1
Success	3.30531463894721	2	0.0366876666513886	chr15:clu_29182_NA	0.313297349553845
Success	4.63552826082741	7	0.233776726572224	chr15:clu_29183_NA	0.725979544916888
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr15:clu_29184_NA	NA
Success	1.24019257753127	4	0.648151545637723	chr15:clu_29185_NA	1
Success	0.987843994799277	3	0.577468056630646	chr15:clu_29186_NA	1
Success	1.99907976193555	1	0.0455499770267226	chr15:clu_29187_NA	0.351014337993232
Success	1.5082096766605	2	0.221305832496922	chr15:clu_29188_NA	0.711336507907301
Success	20.6051228757146	9	4.5799010868549e-06	chr15:clu_29189_NA	0.000500176402547638
Success	3.25834372003513	2	0.0384520326358966	chr15:clu_29190_NA	0.321417679979543
<=1 sample with coverage>min_coverage	NA	NA	NA	chr15:clu_29191_NA	NA
Success	-0.113153035408686	7	1	chr15:clu_29192_NA	1
