status	loglr	df	p	cluster	p.adjust
Success	11.8391838484063	8	0.00259420508541615	chr14:clu_10641_NA	0.0137325616249944
Success	3.90724320666777	2	0.02009582480441	chr14:clu_10642_NA	0.05047171358296
Success	4.69046212793126	4	0.0522523368085658	chr14:clu_10643_NA	0.0941395096600036
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10644_NA	NA
Success	10.1470177897395	2	3.91927887033742e-05	chr14:clu_10645_NA	0.00105031230282167
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10646_NA	NA
Success	6.21454045952191	3	0.00604894875636582	chr14:clu_10647_NA	0.0235430088258353
Success	0.0446883233906306	1	0.764971120779209	chr14:clu_10648_NA	0.786786661803563
Success	2.12466785150792	1	0.0392656869310295	chr14:clu_10649_NA	0.0782172078290582
Success	2.3434697456434	4	0.320952984638169	chr14:clu_10650_NA	0.375007968425916
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10651_NA	NA
Success	1.76114249050818	3	0.317883314522852	chr14:clu_10652_NA	0.371899866831495
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10653_NA	NA
Success	1.22072794998303	2	0.295015332332918	chr14:clu_10654_NA	0.349184532221169
Success	0.56384115231549	2	0.569019171378404	chr14:clu_10655_NA	0.609491355866841
Success	1.78708897974843	2	0.167446902202565	chr14:clu_10656_NA	0.220576069499811
Success	0.752356347377749	1	0.219947658323413	chr14:clu_10657_NA	0.274641000961026
Success	9.34990231997017	4	0.000900171517328701	chr14:clu_10658_NA	0.00707487145696834
Success	2.04441062328675	1	0.043167737404145	chr14:clu_10659_NA	0.0832193324054431
Success	7.21268126039627	1	0.000145825069931523	chr14:clu_10660_NA	0.00234296060914974
Success	1.43463146674935	2	0.238203133615832	chr14:clu_10661_NA	0.292840360823031
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10662_NA	NA
Success	0.462943598450465	1	0.335933919749782	chr14:clu_10663_NA	0.389416940917516
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10664_NA	NA
Success	0.886997571336906	1	0.182888420517696	chr14:clu_10665_NA	0.236536712116562
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10666_NA	NA
Success	4.9039881064723	4	0.0437895517900236	chr14:clu_10667_NA	0.0839984492892761
Success	1.01093013988111	1	0.155049089153528	chr14:clu_10668_NA	0.207249097079108
Success	14.4869662525456	4	7.91328575973614e-06	chr14:clu_10669_NA	0.000381005791676582
Success	5.41948912202408	1	0.000993855587891151	chr14:clu_10670_NA	0.00748714243762216
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10671_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10672_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10673_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10674_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10675_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10676_NA	NA
Success	2.83834388517283	1	0.0171917930131528	chr14:clu_10677_NA	0.0455103129859439
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10678_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10679_NA	NA
Success	1.50684675636245	1	0.082563961231386	chr14:clu_10680_NA	0.129544349010741
Success	7.4666038311295	3	0.00187462640294449	chr14:clu_10681_NA	0.0113156260000025
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10682_NA	NA
Success	6.78728006099661	2	0.00112803278569455	chr14:clu_10683_NA	0.00814892153520484
Not enough valid samples	NA	NA	NA	chr14:clu_10684_NA	NA
Success	0.0324466528488188	1	0.798922649001912	chr14:clu_10685_NA	0.817566296074881
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10686_NA	NA
Success	1.5689640104477	1	0.0764909224946633	chr14:clu_10687_NA	0.122366450370776
Success	4.80749404385212	1	0.00192995714709742	chr14:clu_10688_NA	0.0115155850493219
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10689_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10690_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10691_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10692_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10693_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10694_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10695_NA	NA
Success	4.84084431668145	2	0.0079003808115169	chr14:clu_10696_NA	0.0277348824668126
Success	4.39158001697268	1	0.00304024067044132	chr14:clu_10697_NA	0.0152071143839703
Success	10.6312805473467	2	2.41486870127264e-05	chr14:clu_10698_NA	0.000768148056901073
Success	1.70157316693007	3	0.333542665561857	chr14:clu_10699_NA	0.38716834002202
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10700_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10701_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10702_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10703_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10704_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10705_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10706_NA	NA
Success	22.2656977358151	5	1.80661247661106e-08	chr14:clu_10707_NA	5.69119799774864e-06
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10708_NA	NA
Success	2.00237916396406	3	0.260950774706806	chr14:clu_10709_NA	0.31612275611162
Not enough valid samples	NA	NA	NA	chr14:clu_10710_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10711_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10712_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10713_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10714_NA	NA
Success	3.54899884347213	2	0.028753411915105	chr14:clu_10715_NA	0.06341444010881
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10716_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10717_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10718_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10719_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10720_NA	NA
Success	6.78931055506095	3	0.00353862222216846	chr14:clu_10721_NA	0.0168482950713734
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10722_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10723_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10724_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10725_NA	NA
Success	3.86212682268865	8	0.460858859543759	chr14:clu_10726_NA	0.50827503257484
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10727_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10728_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10729_NA	NA
Success	2.33880407052004	2	0.0964429082064302	chr14:clu_10730_NA	0.144659676520693
Success	5.84820266522841	1	0.000626209563227113	chr14:clu_10731_NA	0.0057053084543413
Success	2.1548952925819	2	0.1159153271721	chr14:clu_10732_NA	0.166026629881093
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10733_NA	NA
Success	4.11276793719975	2	0.0163624216327526	chr14:clu_10734_NA	0.0441016833111873
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10735_NA	NA
Success	4.65533485073252	3	0.0254332052143355	chr14:clu_10736_NA	0.0588374928893989
Success	0.327273520360137	2	0.720886538912425	chr14:clu_10737_NA	0.747822890769636
Success	7.31347958136212	5	0.0120810679324474	chr14:clu_10738_NA	0.0361401869390035
Success	5.53830897215619	2	0.00393317232178387	chr14:clu_10739_NA	0.0179092766840873
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10740_NA	NA
Success	0.18757744028138	1	0.540207737407681	chr14:clu_10741_NA	0.582877578262615
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10742_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10743_NA	NA
Success	7.54166703584644	4	0.00453146114089787	chr14:clu_10744_NA	0.0195329891569113
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10745_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10746_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10747_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10748_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10749_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10750_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10751_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10752_NA	NA
Success	4.65271872963891	2	0.00953564182522372	chr14:clu_10753_NA	0.0312244733165366
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10754_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10755_NA	NA
Success	5.45600697075133	4	0.0275708572719966	chr14:clu_10756_NA	0.0617683240711958
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10757_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10758_NA	NA
Success	3.91227085611615	2	0.0199950436004888	chr14:clu_10759_NA	0.0503168394224233
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10760_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10761_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10762_NA	NA
Success	4.8510760444467	4	0.045755171248418	chr14:clu_10763_NA	0.0863601077359389
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10764_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10765_NA	NA
Success	8.41413376560706	4	0.00208722131174358	chr14:clu_10766_NA	0.0120939745375653
Success	0.00254841357622126	1	0.943085723552986	chr14:clu_10767_NA	0.948863983102848
Not enough valid samples	NA	NA	NA	chr14:clu_10768_NA	NA
Success	2.10131445178718	4	0.37927702149857	chr14:clu_10769_NA	0.430859589627018
Not enough valid samples	NA	NA	NA	chr14:clu_10770_NA	NA
Success	0.0156148943115113	1	0.85972870773063	chr14:clu_10771_NA	0.872855022827291
Success	2.42273989174646	2	0.0886783153165999	chr14:clu_10772_NA	0.136175733707425
Success	0.593135344628536	2	0.552591999440121	chr14:clu_10773_NA	0.594398476590828
Success	4.95288014906555	3	0.0193844298841909	chr14:clu_10774_NA	0.0492134966599293
Success	20.4925686889892	8	2.09798573981667e-06	chr14:clu_10775_NA	0.0001520399430977
Success	6.23301050568148	4	0.0142022458937408	chr14:clu_10776_NA	0.040210173810672
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10777_NA	NA
Success	0.10844650940826	1	0.641417548341684	chr14:clu_10778_NA	0.675369800559497
Success	0.106833408526072	1	0.643908446221304	chr14:clu_10779_NA	0.677391860960407
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10780_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10781_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10782_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10783_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10784_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10785_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10786_NA	NA
Success	3.52000048868915	2	0.0295994207029727	chr14:clu_10787_NA	0.064597293647828
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10788_NA	NA
Success	3.97206647714273	3	0.047180530287075	chr14:clu_10789_NA	0.0880627165068065
Not enough valid samples	NA	NA	NA	chr14:clu_10790_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10791_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10792_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10793_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10794_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10795_NA	NA
Success	2.34027716812173	1	0.0305059029389494	chr14:clu_10796_NA	0.0659945232415196
Not enough valid samples	NA	NA	NA	chr14:clu_10797_NA	NA
Success	0.609418863313877	1	0.269588869276151	chr14:clu_10798_NA	0.324737443739313
Success	4.50029559976656	2	0.0111057132067588	chr14:clu_10799_NA	0.0343198776895954
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10800_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10801_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10802_NA	NA
Success	4.1219613413104	4	0.0830407439110249	chr14:clu_10803_NA	0.130094075206595
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10804_NA	NA
Success	1.54485727758879	2	0.213342317780167	chr14:clu_10805_NA	0.268259369277832
Not enough valid samples	NA	NA	NA	chr14:clu_10806_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10807_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10808_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10809_NA	NA
Success	2.10022514278887	1	0.0404132469945484	chr14:clu_10810_NA	0.079548441801562
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10811_NA	NA
Success	11.4623768662933	7	0.00175680488281941	chr14:clu_10812_NA	0.0108820385919745
Success	5.89134971166538	2	0.00276324459538623	chr14:clu_10813_NA	0.0142844754100408
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10814_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10815_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10816_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10817_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10818_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10819_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10820_NA	NA
Success	5.15470580378097	5	0.0669281384384524	chr14:clu_10821_NA	0.111385740693903
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10822_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10823_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10824_NA	NA
Success	4.98707622929442	3	0.0187871316733999	chr14:clu_10825_NA	0.0482285322651924
Success	10.8582115136769	4	0.000228222179652988	chr14:clu_10826_NA	0.00313270355072388
Success	0.345935680723414	2	0.707557995261358	chr14:clu_10827_NA	0.735231586324761
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10828_NA	NA
Success	11.3762796033061	7	0.00188218900613201	chr14:clu_10829_NA	0.0113357274672859
Success	2.31617516864003	1	0.0313745558050814	chr14:clu_10830_NA	0.0672075552882648
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10831_NA	NA
Success	4.52164648704687	2	0.0108711097836678	chr14:clu_10832_NA	0.0337978752508955
Not enough valid samples	NA	NA	NA	chr14:clu_10833_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10834_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10835_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10836_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10837_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10838_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10839_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10840_NA	NA
Success	2.12420726626965	2	0.119527684346536	chr14:clu_10841_NA	0.169954802466206
Success	3.82993861050863	2	0.0217109484130189	chr14:clu_10842_NA	0.053035321997683
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10843_NA	NA
Success	2.82722056673788	1	0.0174112221975566	chr14:clu_10844_NA	0.0458790757667266
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10845_NA	NA
Success	1.19273651126582	1	0.122467817641048	chr14:clu_10846_NA	0.17306970394632
Not enough valid samples	NA	NA	NA	chr14:clu_10847_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10848_NA	NA
Success	0.709932110342891	1	0.23342575297245	chr14:clu_10849_NA	0.28825279383062
Not enough valid samples	NA	NA	NA	chr14:clu_10850_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10851_NA	NA
Success	0.480747682559212	1	0.326810408986192	chr14:clu_10852_NA	0.380592366573337
Not enough valid samples	NA	NA	NA	chr14:clu_10853_NA	NA
Success	1.94343081483942	3	0.273943043853237	chr14:clu_10854_NA	0.3290727490209
Success	10.3684859439181	4	0.000357047830064602	chr14:clu_10855_NA	0.00404060872791583
Success	6.33184327830031	3	0.00542333991314565	chr14:clu_10856_NA	0.0219091009943251
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10857_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10858_NA	NA
Success	2.82876894758374	2	0.0590855463205995	chr14:clu_10859_NA	0.101961374287845
Success	6.77402822013266	1	0.000232532092260384	chr14:clu_10860_NA	0.00315965261983388
Success	3.4786381113811	2	0.0308493958780665	chr14:clu_10861_NA	0.0664247831346635
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10862_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10863_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10864_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10865_NA	NA
Success	3.43297805410089	3	0.0762951737237862	chr14:clu_10866_NA	0.122129244177161
Success	0.607273258173109	2	0.544834468392812	chr14:clu_10867_NA	0.587090042171829
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10868_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10869_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10870_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10871_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10872_NA	NA
Success	2.89487299534039	1	0.0161199181878649	chr14:clu_10873_NA	0.0436385579003654
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10874_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10875_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10876_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10877_NA	NA
Success	1.73051914235594	1	0.0628308497877589	chr14:clu_10878_NA	0.106355630806431
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10879_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10880_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10881_NA	NA
Success	10.4778476574509	5	0.000825821371164901	chr14:clu_10882_NA	0.00673751516136438
Not enough valid samples	NA	NA	NA	chr14:clu_10883_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10884_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10885_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10886_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10887_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10888_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10889_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10890_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10891_NA	NA
Success	1.73782934362196	1	0.0622779231748042	chr14:clu_10892_NA	0.105702474532271
Success	3.63004089382548	3	0.0640542449207392	chr14:clu_10893_NA	0.107929409954866
Success	2.11075646343534	1	0.0399145560440003	chr14:clu_10894_NA	0.0790000111674815
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10895_NA	NA
Success	0.413403478718749	1	0.363197458535601	chr14:clu_10896_NA	0.416022259569274
Success	3.9894436480638	3	0.0464500627701982	chr14:clu_10897_NA	0.0872054450159061
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10898_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10899_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10900_NA	NA
Success	3.23157650202143	2	0.0394951854430596	chr14:clu_10901_NA	0.0785122578878388
Success	1.80312257909975	2	0.164783534403291	chr14:clu_10902_NA	0.217662043218313
Success	11.7471278987475	2	7.91201633747672e-06	chr14:clu_10903_NA	0.000381005791676582
Not enough valid samples	NA	NA	NA	chr14:clu_10904_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10905_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10906_NA	NA
Success	9.55063843026255	4	0.000750739334655677	chr14:clu_10907_NA	0.0063794396962737
Success	1.03773744159479	1	0.149683345771069	chr14:clu_10908_NA	0.201756210733691
Success	2.1777200758183	1	0.036890925058786	chr14:clu_10909_NA	0.0750755859205565
Success	4.59345443977304	3	0.0269063319535342	chr14:clu_10910_NA	0.0608180026409071
Not enough valid samples	NA	NA	NA	chr14:clu_10911_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10912_NA	NA
Success	4.07796255715823	6	0.226901010121162	chr14:clu_10913_NA	0.281637503395806
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10914_NA	NA
Success	13.5723313530216	5	5.34588041243248e-05	chr14:clu_10915_NA	0.00125425478762714
Success	1.60783128957564	1	0.0729366565243985	chr14:clu_10916_NA	0.118286428883233
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10917_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10918_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10919_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10920_NA	NA
Success	13.9458809859661	6	9.84767594160581e-05	chr14:clu_10921_NA	0.00181828619419411
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10922_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10923_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10924_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10925_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10926_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10927_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10928_NA	NA
Success	6.1733884216701	2	0.00208416200274563	chr14:clu_10929_NA	0.0120869676430027
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10930_NA	NA
Success	6.96457520017339	5	0.0160657808907445	chr14:clu_10931_NA	0.0435454598471524
Success	1.38193663488962	1	0.0964145505122358	chr14:clu_10932_NA	0.144631195501154
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10933_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10934_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10935_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10936_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10937_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10938_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10939_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10940_NA	NA
Success	1.66465472911227	1	0.0680554421989856	chr14:clu_10941_NA	0.112715000620552
Success	4.584058778334	5	0.102543498221132	chr14:clu_10942_NA	0.151455500769437
Success	12.5058889940382	4	5.00362316512815e-05	chr14:clu_10943_NA	0.00121059446985765
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10944_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10945_NA	NA
Success	5.19080765937588	5	0.0651168514408191	chr14:clu_10946_NA	0.109199549591304
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10947_NA	NA
Success	4.73456532204865	1	0.00208958376905883	chr14:clu_10948_NA	0.0120940438917105
Not enough valid samples	NA	NA	NA	chr14:clu_10949_NA	NA
Success	1.63209940585502	1	0.0708076032006339	chr14:clu_10950_NA	0.115794698909311
Success	5.44146793015773	1	0.000970542818562536	chr14:clu_10951_NA	0.00739208561840252
Not enough valid samples	NA	NA	NA	chr14:clu_10952_NA	NA
Not enough valid samples	NA	NA	NA	chr14:clu_10953_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10954_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10955_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10956_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10957_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10958_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10959_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10960_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10961_NA	NA
Success	1.03346299009316	1	0.150524653373289	chr14:clu_10962_NA	0.202518831122644
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10963_NA	NA
Success	0.748501077375678	1	0.221133206148818	chr14:clu_10964_NA	0.275808998877921
Success	6.50789079949573	3	0.00460260082321313	chr14:clu_10965_NA	0.0197623772759716
Success	0.976817443844027	2	0.37650745021737	chr14:clu_10966_NA	0.428375396296552
Not enough valid samples	NA	NA	NA	chr14:clu_10967_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10968_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10969_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10970_NA	NA
<=1 sample with coverage>0	NA	NA	NA	chr14:clu_10971_NA	NA
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10972_NA	NA
Success	2.77974327193712	1	0.0183808044372506	chr14:clu_10973_NA	0.0476130386463165
Success	2.24150634220908	1	0.0342333254744206	chr14:clu_10974_NA	0.0713363847817294
Success	4.5653806790329	4	0.057912890188534	chr14:clu_10975_NA	0.100612647490176
<=1 sample with coverage>min_coverage	NA	NA	NA	chr14:clu_10976_NA	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr14:clu_10977_NA	NA
